,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
1716,4/16/08 10:30,Lafayette,IN,USA,Light,15 seconds,"this aint no hoax, it for real, i saw what i saw!",6/12/08,
1717,4/16/08 10:30,Kokomo,IN,USA,Light,3 minutes,Lights circling the skies of Kokomo Indiana,6/12/08,
1718,4/16/08 04:20,Jasper,IN,USA,Unknown,about 1 second,Unusual streak of green to blue light flew down the southern sky.  500 Lights On Object0: Yes,6/12/08,
1719,4/16/08 01:30,South Bend,IN,USA,Circle,5 seconds,misterious lights over indiana,6/12/08,
1720,4/6/08 01:00,Bristol,IN,USA,Chevron,8 sec,V formation viewd from Bristol IN,6/12/08,
1721,4/4/08 23:00,Cicero,IN,USA,,5 minutes,"Pin sized light over Cicero, Indiana passed overhead extremely fast , then vanished.",6/12/08,
1722,4/2/08 21:40,Evansville,IN,USA,Triangle,2 Minutes,"Very dimly lit , low flying , silent triangular object spotted over Evansville, Indiana",4/17/08,
1723,3/30/08 04:35,Fishers,IN,USA,Oval,2-3 seconds,"pulsating light in the Indianapolis, IN area",3/31/08,
1724,3/22/08 22:00,Fort Wayne,IN,USA,Disk,20-25 sec.,5 disc shaped objects flyin in unicon with no lights...........,3/31/08,
1725,3/19/08 16:00,West harrison,IN,USA,Oval,30mins,Enormous thick black oval hovering above a tree,6/7/19,
1726,3/13/08 00:58,Greenwood,IN,USA,Cigar,about 2 seconds,Strange object at high rate of speed over Indiana sky,3/31/08,
1727,3/9/08 19:48,Evansville,IN,USA,Light,2-3 seconds,"I was driving south on a back road off of Highway 41 in Darmstadt,IN near the city of Evansville when I looked up and saw a large, whit",3/31/08,
1728,3/8/08 20:05,Wabash,IN,USA,Light,5 minutes,((HOAX??)) 8 orange lights in the northern sky of wabash indiana dissapeared within 5 min. no noise,3/31/08,
1729,3/7/08 21:30,Crown Point,IN,USA,Other,7 min,White Orb leaves ground to go up to an object,4/17/08,
1730,3/6/08 20:03,Culver,IN,USA,Formation,30 minutes,Strange lights in Northern Indiana sky.,3/31/08,
1731,3/6/08 20:00,Columbia City,IN,USA,Fireball,5-8 SEC,row of arange balls in the sky.,3/31/08,
1732,3/6/08 20:00,Kokomo,IN,USA,Light,15- 20 MIN,3 orange lights in formation fading on and off over city & fields.,3/31/08,
1733,3/6/08 20:00,Peru,IN,USA,Formation,10 minutes,"Saw bright orange lights that went on and off, and also seemed to split into more lights.",3/31/08,
1734,3/6/08 20:00,Kokomo,IN,USA,Circle,1 hour,One of many,3/31/08,
