,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
121,5/12/10 23:18,Riverview (Canada),NB,Canada,Diamond,5 minutes,"It stopped and changed directions frequently, and eventually disappeared.",6/3/10,
122,4/3/10 23:30,Miramichi (Canada),NB,Canada,Triangle,2-5 min,"Triangle ufo seen flying of the city of miramichi, 3 lights on on the edges and a search light in the center",4/13/10,
123,4/3/10 21:57,Moncton (50.42km before) (Canada),NB,Canada,Other,30 sec,"Large Square UFO over Car Ahead of Me, on Route #2 Highway, Nearing Moncton, New Brunswick",4/13/10,
124,7/30/09 00:00,St Leonard (Canada),NB,Canada,Light,20 seconds,small silent craft with 1 steady white light and a smaller flashing red light next to it hovers over industrial sawmill at night.,12/12/09,
125,6/24/09 00:40,Moncton (Canada),NB,Canada,Unknown,,Falling star north west of moncton.,8/5/09,
126,5/2/09 20:45,Tracadie-Sheila (Canada),NB,Canada,Sphere,35 to 45 sec,Orange ball with black top ?,5/12/09,
127,4/10/09 00:20,Tabusintac (Canada),NB,Canada,Sphere,1 minute,"Large red, glowing object seen in Tabusintac, NB",4/14/09,
128,8/28/08 00:15,Moncton (Canada),NB,Canada,Fireball,1 hour,Odd fireball seen in Moncton night skies.,10/31/08,
129,11/1/07 23:00,Fredericton (Canada),NB,Canada,Fireball,3-5 seconds,Meteor-like green UFO,11/28/07,
130,10/20/07 06:00,Neguac (Canada),NB,Canada,Cigar,?,I noticed something odd in the picture when I used it as a sceensaver...there were no planes when I took it,11/28/07,
131,10/12/07 19:00,Monton (Canada),NB,Canada,Oval,an going,8 circling lights seen in Moncton N.B.,11/28/07,
132,9/8/07 23:35,Fredericton (Canada),NB,Canada,Formation,5 seconds,V-formation of lights travelling over suburban street,10/8/07,
133,8/9/07 19:55,Riverview (Canada),NB,Canada,Triangle,5 minutes,"Object looked like a Concord (plane), size of a 50-passenger plane, no markings, no windows, but it was flying backwards.",10/8/07,
134,7/22/07 03:00,Beaver Dam (Canada),NB,Canada,Light,45 minutes,"Multiple ""Power Ups"" in small area of sky",8/7/07,
135,6/17/07 02:30,Saint John (Canada),NB,Canada,Fireball,10 mins,Flashing starlight objects hovering in sky. ((NUFORC Note: Stars or planets?? PD)),8/7/07,
136,5/4/07 01:05,Beaver Dam/Oromocto (Canada),NB,Canada,Light,10 Minutes,Lights over Oromocto,6/12/07,
137,2/17/07 19:20,Port Elgion (Canada),NB,Canada,Circle,6 min,red green and yellow colours hovering in th sky,2/24/07,
138,12/23/06 20:00,Renous (Canada),NB,Canada,Cylinder,5-6 seconds,"While driving through a game refuge, I saw this yellowish - white cylindrical object very high above the trees.",1/21/08,
139,9/28/06 05:15,Beresford (Canada),NB,Canada,Light,10 minutes,"On Sept. 28th, Two stationary, brightly blinking lights appeared approx. 10 kilometers east northeast. Stationary for about 10 minutes.",10/30/06,
140,9/27/06 00:00,Fredericton (Canada),NB,Canada,Unknown,30 sec,UFO sighting near Fredericton.,12/7/06,
141,8/15/06 19:30,Fredericton (Canada),NB,Canada,Cigar,10 seconds,"Metal like object, size of plane, no jet stream, no wings, no tail, not moving at a great pace. Disappeared within seconds",10/30/06,
142,8/9/06 22:25,Cap Pele/Port Elgin area (Canada),NB,Canada,Fireball,5-10 min,2 Bright Orange/ White Fireballs - Fading darting and hovering - seems to interact somewhat.,10/30/06,
143,7/27/06 15:00,Gagetown (near) (Canada),NB,Canada,Disk,1 minute,I can't explain what I saw.,10/30/06,
144,6/6/06 20:00,Woodstock (Canada),NB,Canada,Disk,10 MIN,NOTICED OBJECTS IN PICTURES.,7/16/06,
145,3/28/06 22:45,Penobsquis (Canada),NB,Canada,Unknown,30 mins,flashing lights in the tree line late at night that went straight up and down,5/15/06,
146,1/17/06 17:30,Fredericton (Canada),NB,Canada,Cigar,20 min,"it was a dark metalic long object, the smoke trail was faint.",2/14/06,
147,11/29/05 06:50,Edmundston (Canada),NB,Canada,Unknown,3 minutes,"Edmundston, NB, Canada lights going fast in the sky turn 90 degrees at speed that we could not explain",12/16/05,
148,6/23/05 16:00,Bathurst (Canada),NB,Canada,Light,4 min,"Clear day, light in sky",7/5/05,
149,11/21/04 00:15,Saint John (Canada),NB,Canada,Triangle,1 MIN,BRIGHT WHITE AND ORANGE TRIANGLE OBJECT - SAINT JOHN NB CANADA HIGHWAY 1 SOUTH,12/3/04,
150,4/20/04 01:30,Moncton (Canada),NB,Canada,Sphere,2 minutes,Sphere with bright headlight.,12/3/04,
151,4/14/04 19:30,Moncton and surrounding area (Canada),NB,Canada,Triangle,over one hour,Inteligent behaviour(escaping) phenomenal speeds multiple reports,7/25/04,
152,3/31/04 23:00,Inkerman/Tracadie (Canada),NB,Canada,,30 minutes,"Flying UFO with tree different lights colors (blue,red,yellow) changing direction faster than anything i had ever seen before!!!",4/9/04,
153,1/30/04 20:00,Kent County (Canada),NB,Canada,Changing,20 minutes,"A bright object ,with multi-colored lights seen in the southern sky,just above the trees,then it rose up and travelled north.",1/31/04,
154,1/2/04 21:00,Lameque (Canada),NB,Canada,Light,1 hour,FLYING OBJECT WITH CHANGING LIGHTS AND CHANGING COLOR,1/22/04,
155,1/1/04 11:30,Saint-Louis (Canada),NB,Canada,Changing,2min,three dots making circles around themselves,3/2/04,
156,8/13/03 22:30,Moncton (Canada),NB,Canada,Diamond,5 min,Hovering objects in sky,8/28/03,
157,7/28/03 23:00,Woodstock (Canada),NB,Canada,Light,2 hours,lights moving north,8/1/03,
158,7/14/03 02:00,Saint John (Canada),NB,Canada,Disk,2 minutes,"2 feet long disked shape saucer , multiple sightings 500 Lights On Object0: Yes",6/12/07,
159,2/16/03 20:36,Sackville (Canada),NB,Canada,Light,15 seconds,Single white light that dove downward,3/4/03,
160,2/9/03 02:10,Indian Mountain (Canada),NB,Canada,Circle,approx. 7 minutes,"Smooth, round orange ball moving through the sky and going down into the trees.",3/21/03,
161,9/15/02 11:00,Fredericton (Canada),NB,Canada,Unknown,3 minutes,"low, noiseless hovering object - shape indistinct.",1/27/05,
162,7/6/02 21:00,Moose Mountain (Canada),NB,Canada,Triangle,5 MIN,NEW BRUNSWICK FARMER,11/2/04,
163,6/30/02 22:30,Saint John (Canada),NB,Canada,Light,2hrs,"it looked like a very fast moving tiny star very high , very high. it did not leave a trail of light it did not land or fade.",7/26/02,
164,10/16/01 20:00,Doaktown (Canada),NB,Canada,Unknown,hours,bright object bobbeb & weaved in the air and moved unconventionally for 2 nights in a row.,2/22/02,
165,9/28/01 23:55,Fredericton (Canada),NB,Canada,Disk,almost 60 seconds,We saw a disk-like object flying flawlessly through the sky with a series of six or seven red lights....,10/12/01,
166,9/28/01 23:55,Fredericton (Canada),NB,Canada,Formation,1 min,6 lights moving in a steady pace,10/12/01,
167,8/26/01 17:50,Moncton (Canada),NB,Canada,Teardrop,about 3 minutes,Two craft flying parralel and one of them dissapeared.,10/12/01,
168,8/18/01 00:10,Woodstock (Canada),NB,Canada,Light,3 seconds,"at the time of the incident, i thought nothing strange of it, as i was attending a povincial ball tournament with my son s ball team in",8/20/01,
169,6/19/01 02:00,Riverview (Canada),NB,Canada,Unknown,7 seconds,Cylindar shaped ufo and flaring light in sky,8/5/01,
170,8/18/00 12:28,Saint John (Canada),NB,Canada,Circle,ONE TO TWO MINUTES,UFO OBJECT SEEN IN MIDDLE OF DAY,4/28/01,
171,7/20/00 21:00,Lakeville (Canada),NB,Canada,Other,5 minutes,"A rock like craft slowly moved across the night sky, it emitted a smaller same shape craft and zipped away.",1/31/04,
172,8/16/99 18:00,Gillispie (along U. S. border) (Canada),NB,Canada,Changing,"5 minutes est,",((HOAX??)) I saw a UFO that resembled the Star of David.,2/24/07,
173,8/15/99 00:00,Saint John (Canada),NB,Canada,Disk,3 Seconds,Disk shaped object with green lighted tail.,10/31/03,
174,8/12/98 22:24,New Brunswick (Canada),NB,Canada,Circle,1 hour,"bright orange light in the sky moving in zigzag, side by side and up and down.",12/2/00,
175,6/8/97 20:30,Maplewood (Canada),NB,Canada,Other,5 to 10minutes,I was looking out my bedroom window when I saw a shiney sliver object in the sky which didn't move. I watched for a couple of minutes,12/2/00,
176,7/20/96 23:00,Moncton (Canada),NB,Canada,Rectangle,60 seconds,"It flow over the woods north of my house, slowly came towards the house, that night there was a meteor shower , thats what I thought it",12/2/00,
177,9/14/95 20:40,Columbus (Canada),NB,Canada,,5 sec.,"Man steps outside house to smoke, see obj. extending out over edge of roof. Sees bizarre obj. w/ solid, hazy lights streak off.",11/2/99,
178,5/2/94 22:00,Glassville (Canada),NB,Canada,Diamond,5 minutes,"My Dad and I were driving down the street when I looked up and saw it, it was huge, it had a triagular top and bottom with revolving li",4/2/99,
179,11/20/93 22:00,Lake Edward (Canada),NB,Canada,Sphere,10 seconds,"Reddish-orange sphere the size of a quater held at arm's length came out of nowhere, flying very fast in a south-westerly direction",7/3/13,
180,6/15/93 22:00,Moncton (Canada),NB,Canada,Disk,approx. 8 minutes,"we were parked in the woods, with my headlights turned off. 3 of us. I had trouble turning the small volkswagon around on that narrow r",8/28/02,
181,7/23/92 13:00,Saint John (Canada),NB,Canada,Unknown,10 minutes,"This plane sat in the air not moving and made no noise , no noise at all.",12/2/13,
182,6/1/92 23:20,Gagetown (Canada),NB,Canada,Oval,2 minutes,Army Training Exercise,12/16/05,
183,6/1/92 23:20,Gagetown (Canada),NB,Canada,Oval,2 minutes,Mutual Sighting,5/2/11,
184,6/1/92 01:30,Gagetown (Canada),NB,Canada,Disk,10 to 15minutes,"Canadian Forces Reservist UFO sighting in Gagetown, NB",7/16/06,
185,10/15/91 23:45,Perth-Andover (Danada),NB,Canada,Sphere,5-8 seconds,"Reddish-orange sphere bigger than a full moon came out of nowhere, hung briefly, than zipped off toward the west.",7/3/13,
186,9/7/90 05:00,Richibucto (Canada),NB,Canada,Sphere,15 minutes,Sphere shaped light enters river and rumbles fishing wharf while going by scaring 2 people before coming back out and flying into spac,10/3/14,
187,8/17/89 22:00,North Lake (Canada),NB,Canada,Changing,10 minutes,"Bright full moon, surrounded by haze but it wasn't the moon. It began moving to our left. Changing shape as it moves. Always had a &quo",1/11/19,
188,7/12/88 23:00,Sainte-Anne of Madawaska (Canada),NB,Canada,Sphere,45 Seconds,Bright orange sphere,1/21/08,
189,7/28/85 15:30,Newcastle (Canada),NB,Canada,Triangle,1 minute,"I already reported and was asking to send more detail, but lost email address. I was operating a crane for Canadian National Railroad b",4/17/15,
190,7/21/85 15:00,New Castle (Canada),NB,Canada,Triangle,1 minute,Triangle black no lights seen for 1 min. Two jets chasing the ufo.,3/26/15,
191,9/15/78 22:30,Edmundston (Canada),NB,Canada,Disk,1hour,"After witnessing a ufo, with my family, I beleive that my mother and myself were abducted the next night.",12/2/00,
192,7/1/73 22:00,Saint John (Canada),NB,Canada,Circle,1-2mins,Bright white flash in NB Canada,2/14/06,
193,6/30/72 00:00,Gagetown (army base) (Canada),NB,Canada,Disk,15 minutes,SIGHTING UFO NEAR ARMY BASE! NOT HELICOPTERS BUT FLYING SAUCERS!,3/13/12,
194,8/15/70 21:30,Grand Bay (Canada),NB,Canada,Unknown,ten minutes,"strange maneuvers, various colored lights, over a drive-in theater, and chased within two minutes by three jets",3/23/11,
195,1/15/68 19:30,Memramcook (Canada),NB,Canada,Other,+- 15 min ??,Car sized flashing light followed silently overhead,2/12/04,
196,6/1/66 22:00,Three Rivers (Canada),NB,Canada,Cigar,20 min,cigar like object very large 300+ft 300 ft off ground remote location crossing valley along t.c. newbrunswick canada,2/14/06,
197,6/1/61 20:00,Aroostook (Canada),NB,Canada,Sphere,10-15 seconds,Bigger than fullmoon sized yellowish-silver sphere flying over house at dusk seen by boy on bycycle.,7/3/13,
198,10/3/55 06:00,Stanley (near) (Canada),NB,Canada,Disk,2 Hours,This is a true story as given to me,4/16/05,
199,6/1/48,Napan (Canada),NB,Canada,Rectangle,20 sec,while working on the farm they noticed a cube shape object (tumbling) by about the same speed as a plane but much lower.It was the size,3/19/02,
200,00:00,Dieppe (Moncton) (Canada),NB,Canada,Oval,,((HOAX??)) we wher looking .. in the sky in dieppe for ufos,9/24/12,
201,23:00,Milltown (Canada),NB,Canada,Circle,,"I wonder where they are today, and if they are coming back to visit us again",6/4/04,
