,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
0,3/15/23 16:10,Meridian,ID,USA,Circle,20 seconds,I saw three white dots in the sky dance around each other before parting ways outside my window,4/9/23,Yes
1,3/1/23 19:38,Garden City,ID,USA,Circle,UFO?,Saw what appeared to be a Aireal object just hovering in the sky not moving. NUFORC Note: Jupiter and Venus,3/6/23,Yes
2,2/13/23 03:13,Meridian,ID,USA,Cylinder,Approximately 3 minutes,I saw a shimmering object stationary in the sky at a fairly low altitude. Way too large to be a drone. And the light was very brilliant,3/6/23,
3,2/12/23 20:50,Hagerman,ID,USA,Formation,About 20 seconds,Looked like a chain of lights in sky then each one went out in order from back to front reminded me of flares,3/6/23,
4,2/11/23 00:03,Troy,ID,USA,Other,25-30 minutes,"Red, green & white flashing lights too far away to determine shape",3/6/23,
5,2/8/23 21:03,Ashton,ID,USA,Other,1 hr and still happeing,"Strange white lights on main part, green laser pointer like lights scanning the ground.. now other planes have came in",3/6/23,
6,2/2/23 17:00,Middleton,ID,USA,Circle,2-3 min,Object in sky was white round like with black markings that resembled blocks or ladder,3/6/23,
7,12/9/22 17:28,Moscow,ID,USA,Light,Total - 3 minutes,I observed the light when walking and as I watched it it made very precise vertical and horizontal moves,12/22/22,
8,11/17/22 11:24,Hayden,ID,USA,Unknown,,"This sound woke me up, and I hurried outside and eventually took my boots off to quickly videotape this.",12/22/22,
9,11/12/22 21:40,Coeur d' Alene,ID,USA,Triangle,30 Seconds,Dark Triangle with Large Round White Circles at Corners,12/22/22,Yes
10,11/7/22 18:45,BOISE,ID,USA,Triangle,3 min,Dark triangle with white lights on the corners.,4/9/23,
11,11/7/22 18:45,BOISE,ID,USA,Triangle,3 min,My back yard,4/9/23,
12,10/20/22 04:30,Star,ID,USA,Triangle,1min,1 aircraft NE to SW. No sound. Approx 1k AGL.,12/22/22,
13,10/18/22 05:14,Hayden,ID,USA,Circle,Less than 5 minutes,"Saw three bright lights hovering over an open field. Thought they were aircraft at first, but didn't move. Eventually faded/disappeared",12/22/22,Yes
14,10/17/22 01:11,Boise,ID,USA,Light,Maybe 1 or 2 seconds,What seemed like only a couple hundred feet above my house a bright neon green light the size of a minivan appeared and quickly darted,12/22/22,
15,9/23/22 05:38,Lewiston,ID,USA,Circle,Spanning across weeks,I saw one circular object that seemed to reflect light around the same time every morning for a few weeks.,12/22/22,Yes
16,9/17/22 03:00,Hauser Lake,ID,USA,Triangle,30 seconds,I had an interaction with a black triangle,12/22/22,Yes
17,9/6/22 22:00,Glenns ferry,ID,USA,Light,Approximately 5-8 minutes,"Several lights, that lit up one at a time, flew up, dimmed out..NOT STARLINK",9/9/22,
18,9/4/22 13:46,Nampa,ID,USA,Rectangle,2 - 3 seconds at most,"Never saw actual object, heard pops, saw damaged windshield later, reviewed dashcam and discovered sighting of the object and damage.",12/22/22,
19,8/31/22 20:30,Idaho Falls,ID,USA,Light,Only a few seconds,The best description of shape might be that of a gaming controller but it was mostly green light.,9/9/22,
20,8/23/22 23:57,Idaho Falls,ID,USA,Light,2-3 seconds,Two soft white lights moving at high velocity in perfect parallel with visible starlight between.,9/9/22,Yes
21,8/19/22 23:44,Sweet,ID,USA,Chevron,About a minute and turned,It was a bright light that had different colors in went straight for about a minute then I got out of the car to take a picture,10/8/22,Yes
22,8/19/22 22:45,Nampa,ID,USA,Unknown,20sec-NWsky-7to8k ft. up,"Ribbon of light-several mls wide-several mls long-moving in wave motion, visible/invisible/visible again possibly due to high clouds.",9/9/22,
23,8/19/22 22:43,Nampa,ID,USA,Cigar,10,Too many people saw it wonder what it was,9/9/22,
24,8/17/22 20:58,Coeur dalane,ID,USA,Unknown,5 minutes,Looked like two crafts fighting in the air,10/8/22,
25,8/13/22 03:20,Nampa,ID,USA,Light,30 minutes of observing,Saw a big explosion in sky within seconds the 1st ufo appeared was flying in strange pattern and hovering. 2nd was seen 20 min later,9/9/22,
26,8/6/22 19:27,Caldwell,ID,USA,Light,10 minutes,7 lights and peering above Caldwell Idaho disappeared after 10 minutes,9/9/22,
27,8/5/22 00:30,Pocatello,ID,USA,Sphere,1-2 seconds,Bright green sphere seen before flying into clouds.,9/9/22,Yes
28,7/30/22 21:25,Dalton Gardens,ID,USA,Orb,1 minute,Satellite type of light moving horizontally west to east disappearing,9/9/22,
29,7/24/22 22:00,Boise,ID,USA,Formation,All night,Polar express ( quick nickname between friends),9/9/22,
30,7/23/22 22:00,Pocatello,ID,USA,Light,10-15 minutes,"Pinkish, square lights very high up. In a straight line approx 20 miles long silent moving south to north duration 10-15 min",9/9/22,
31,7/19/22 00:54,Emmett,ID,USA,Unknown,10 seconds,Green light turned red headed up hill,9/9/22,
32,7/16/22 23:27,Kuna,ID,USA,Triangle,2-3 minutes,Saw a slow moving large object that was silent.,9/9/22,
33,6/28/22 12:30,Potlatch,ID,USA,Sphere,A few seconds,"Flying drone in broad daylight in a rural area, I saw a spherical shaped object appear",9/9/22,Yes
34,6/3/22 07:48,Idaho Falls,ID,USA,Light,2 seconds,Driving son to school in morning and there was a bright green flash of light in sky above mountain to the East of me.,12/22/22,
35,6/1/22 20:00,Fort Hall,ID,USA,Light,1 to 2 minutes,"Was playing with friends, my older bro got mad, and he ran and thats when the light in the sky happened.",12/22/22,
36,5/31/22 21:59,Boise,ID,USA,Sphere,I watched for about 20 mi,I have 3 pictures I took,6/22/22,Yes
37,5/12/22 13:56,Boise,ID,USA,,,MADAR Node 111,6/22/22,
38,5/11/22 22:25,Nampa,ID,USA,Light,10 minutes,Flashing aircraft flying,5/31/22,
39,5/9/22 22:25,Nampa,ID,USA,Light,10 minutes,I saw 3 aircraft flying in different directions,5/31/22,
40,5/8/22 23:30,Hailey,ID,USA,Sphere,Seconds,A bright round light,5/31/22,
41,4/24/22 21:37,Boise,ID,USA,Rectangle,60 seconds each,3 very bright red/orange orbs with grey halos. Square metallic in center. Each flew 10 minutes apart. Hovered then high rate of speed.,5/31/22,Yes
42,4/15/22 21:21,Boise,ID,USA,Orb,40 seconds,Went out to observe the sky tonight for my college astronomy class and saw a bright orange orb west of my house pulsating. It was the,4/22/22,Yes
43,4/14/22 07:50,Payette & New Plymouth,ID,USA,Sphere,15-30 Seconds,"Spherical object, Black, high speed with short bright blast of light.",4/22/22,
44,4/5/22 22:27,Hayden,ID,USA,Triangle,lasted about 30 seconds,Huge triangle shaped with one white light at each corner at about 25k feet above me fly by,4/22/22,
45,4/3/22 08:23,Nampa,ID,USA,Circle,30 seconds,3 round silver objects formed a triangle,4/22/22,
46,3/11/22 21:12,,ID,USA,Fireball,5-10 secs,Shooting star like,4/22/22,
47,3/8/22 20:28,Dalton Gardens,ID,USA,Changing,10min,Not sure what I just seen,4/22/22,
48,3/5/22 00:13,Nampa,ID,USA,Formation,2 HOURS,DOT CHANGING COLORS FROM RED TO GREEN TO BLUE,4/22/22,
49,2/16/22 19:00,Mountain Home AFB,ID,USA,Orb,1 minute,5 orange orbs in a v shape hovering,3/4/22,
50,2/13/22 18:10,Idaho Falls,ID,USA,Disk,30 minutes. I have pics,We seen 5 to 6 flying. They were orange in color and were not move real fast but disappeared quickly. I have pictures.,3/4/22,
51,1/15/22 04:10,Ketchum,ID,USA,Circle,10 minutes,circular object going straight up in sky w/ chem trail below and red lights below the object going slow 10 min then disappeared,3/4/22,
52,1/8/22 21:15,Chubbuck,ID,USA,Changing,Still,"Three lights alternating from red, yellow and blue",3/4/22,
53,1/8/22 02:24,Hagerman,ID,USA,Orb,5 minutes,Bright orb descended from the sky and hovered over the road before disappearing,3/4/22,
54,1/4/22 02:00,Bosie,ID,USA,Fireball,15-30 seconds,11 silver/Yellow balls of Flames Headed Up,3/4/22,
55,12/19/21 04:24,Boise,ID,USA,,,MADAR Node 111,3/4/22,
56,11/25/21 20:47,Boise,ID,USA,,,MADAR Node 111,3/4/22,
57,11/24/21 14:53,Boise,ID,USA,,,MADAR Node 111,3/4/22,
58,11/20/21 17:30,Nampa,ID,USA,Circle,,Smoke trails and hovering objects,12/19/21,
59,11/20/21 17:19,Nampa,ID,USA,Changing,3-4 minutes,Small craft with smoke trails and extraordinary maneuvers,9/9/22,Yes
60,11/6/21 09:16,Boise,ID,USA,,,MADAR Node 111,3/4/22,
61,11/3/21 04:14,Boise,ID,USA,,,MADAR Node 111,3/4/22,
62,10/29/21 07:57,Boise,ID,USA,,,MADAR Node 111,3/4/22,
63,10/15/21 11:04,Idaho national forest,ID,USA,Other,5 minutes,"This summer while doing research on bigfoots, I ram across 3 different alenis thru out the summer. I've been going to the same place",3/4/22,Yes
64,10/3/21 05:10,May,ID,USA,Oval,8-10 seconds,UFO in May Idaho illuminates the sky with contrails of lights. ((NUFORC Note: Wife's report. PD)),10/19/21,
65,10/3/21 05:10,May,ID,USA,Oval,8-10 seconds,Glowing UFO lights up the sky in May Idaho. ((NUFORC Note: Husband's report. PD)),10/19/21,
66,9/19/21 19:15,McCall,ID,USA,Other,2 MINUTES,"McCall Idaho 6-8 white dots observed and photo evidence (2 photos) of green ""A"" type object in two locations on lake.",10/19/21,
67,9/16/21 19:45,Pocatello,ID,USA,Light,25 minutes,Glowing light swoops down lands atop mountain emits bright lights then chased off by 6 silent helicopters with green lights,10/19/21,
68,9/2/21 23:00,Pocatello,ID,USA,Other,App 5 seconds,"Silent, dark, shield-shaped object.",10/19/21,
69,8/30/21 16:59,Boise,ID,USA,,,MADAR Node 111,10/19/21,
70,8/30/21 04:45,Sandpoint,ID,USA,Other,~3-4 minutes,"Looking toward Western sky, my sister and I watched an object with a bright, white light at the head and a smaller, white light at the",9/7/21,
71,8/27/21 16:58,Boise,ID,USA,,,MADAR Node 111,10/19/21,
72,8/25/21 04:49,Boise,ID,USA,,,MADAR Node 111,10/19/21,
73,8/16/21 03:15,Ririe,ID,USA,Sphere,45 minutes,"UFO Sighting Report  Monday, August 16, 2010 Commencing 03:15 MDT My brother and I planned a two-day fly fishing float trip down the",8/20/21,
74,8/10/21 14:15,Boise,ID,USA,,,MADAR Node 111,10/19/21,
75,7/9/21 22:42,Rathdrum,ID,USA,Light,1,Small floating light/disk. Hovered for about a minute getting brighter and duller. It then started to move further away and disappeared,10/19/21,
76,7/7/21 01:23,Moscow,ID,USA,Light,30 min,"Object moving across sky west to east that was changing colors: red, yellow, green, blue, white.",7/31/21,
77,7/3/21 21:21,Tamarack,ID,USA,Oval,40 seconds,Shiny Sphere,8/16/21,
78,6/27/21 13:22,Star,ID,USA,Disk,2 minutes,Disc moving slowly overhead while sitting in our backyard.,8/16/21,
79,6/27/21 00:07,Nampa,ID,USA,Sphere,1:00,The black object appeared coming from Kuna Traveling over Nampa ( crossing Greenhurst/12th) towards Boise direction. The object was bl,8/16/21,
80,6/20/21 22:00,Moose Creek,ID,USA,Oval,About 3 to 4 seconds.,One bright light way bigger than a star!,6/22/22,
81,6/17/21 02:32,Palouse. I was located right on the wa/Id border,ID,USA,Triangle,3-4 minutes,Huge triangle shaped craft hovering over a butte,3/6/23,
82,6/12/21 19:30,Couer d'alene (south of),ID,USA,Cylinder,5-10 minutes,"Last Saturday while returning home from Couer d'alene my wife had put the window down to get some pictures of the sunset, after returni",7/31/21,
83,6/12/21 00:00,Kuna,ID,USA,Unknown,5 mins,"Multiple lights chasing us on Poen road in Kuna, Idaho.",7/31/21,
84,6/8/21 00:30,Idaho Falls,ID,USA,Light,3 seconds,My husband and I was walking the dog late down the dirt road. And we both looked in the same spot in the sky and we seen a bright wight,7/31/21,
85,5/29/21 23:00,Worley,ID,USA,Light,Roughly 30 minutes,"3 lights travelled across the horizon, in any direction on a whim. Orange aura no flicker. No bob or sway, short shifty silent movement",3/6/23,
86,5/26/21 22:30,Pocatello,ID,USA,Other,2 min,Recorded 5 seconds of long string of lights in the sky and then disappeared. ((Starlink satellitessa??)),7/31/21,
87,5/23/21 22:45,Tetonia,ID,USA,Other,3-5 mins,Couple hundred lights IT WAS NOT A STARLINK,9/9/22,
88,5/17/21 01:20,Meridian,ID,USA,Other,~5 minutes,What looked to be a sparkling contrail was actually a massive illuminated ship that crossed the sky.,5/20/21,
89,5/15/21 23:39,Nampa,ID,USA,Triangle,3 minutes,My father and I were coming back from Lake Lowell and on our way back home we noticed a long low glowing bar of light floating along th,5/20/21,
90,5/15/21 23:30,Star,ID,USA,Disk,10 minutes,UFO in Star Idaho,5/20/21,
91,5/15/21 22:35,Bonners Ferry,ID,USA,Cigar,4-5 minutes,Series of lights that appeared to be coming from a solid cigar object (but could have had more depth) slowly traveling west to east.,7/31/21,
92,5/5/21 21:24,Bliss,ID,USA,Light,3 minutes,I saw these lights and Bliss Idaho.They were all in a straight line.Possibly a little higher than a small plane would fly.Moving slowly,5/20/21,
93,5/4/21 10:28,Sand Hollow,ID,USA,Unknown,45 seconds,Four of us sitting on our front porch enjoying the evening before bed out of nowhere we see this long line of straight white lights not,5/20/21,
94,4/23/21 05:56,Post falls,ID,USA,Unknown,20 seconds,Weird metallic exhaust or vapor trail,9/9/22,
95,3/30/21 09:30,Twin falls,ID,USA,Fireball,5 minutes,"Hi this is real sigting i watched that and take the pictures, video they come from moon,red white yellow light ball they fly like so sc",4/23/21,
96,3/29/21 22:00,Boise,ID,USA,Light,15 seconds,FAST MOVING CRAFT.,3/31/21,
97,3/28/21 21:30,Glenns Ferry,ID,USA,Circle,10 seconds,Truck driver observes 3 bright lights,3/31/21,
98,3/20/21 02:13,Boise,ID,USA,,,MADAR Node 111,4/23/21,
99,3/4/21 06:08,Middleton,ID,USA,Disk,10 minutes,Horizon of white lights going slowly with no sound and slowly turned vertical and then once it got horizontal it very quickly shot down,3/31/21,
100,3/2/21 02:00,Payette,ID,USA,Flash,10min,"strobing red light moving slow then fast, witnessed by a police officer.",3/2/21,
101,3/1/21 04:59,Boise,ID,USA,,,MADAR Node 111,3/31/21,
102,2/24/21 21:45,Nampa,ID,USA,Light,1 minute,I went out onto our back deck which faces East to call our cat. We are directly west (approximately 20 miles) of the airport in Boise a,3/2/21,
103,2/18/21 06:27,Caldwell,ID,USA,Unknown,2 min,Column of 15-20 objects in Idaho,3/2/21,
104,2/17/21 06:20,Garden City,ID,USA,Formation,one mnute,"At 6:20 am on Wednesday February 17, I saw a string of lights moving through the sky above the clouds. The object contained about 50 d",3/2/21,
105,2/11/21 04:27,Boise,ID,USA,,,MADAR Node 111,3/2/21,
106,1/31/21 23:50,Garden City,ID,USA,Sphere,>20 minutes,3 Bright Hovering Spheres in night sky,3/2/21,
107,1/31/21 17:51,Pocatello,ID,USA,Orb,3 minutes,"White lights popping into view, moving a short distance in the sky and popping out of sight.",3/2/21,
108,1/24/21 19:15,Meridian,ID,USA,Fireball,3-4 minutes,The objects were a orange color leaning more towards the red side of a scale then yellow glowing brightly in a fireball/orb like shape.,3/2/21,
109,1/20/21 15:15,Boise,ID,USA,Other,3 seconds,Odd shaped ship under the Moon.,3/2/21,
110,1/17/21 20:00,Boise,ID,USA,Fireball,5 minutes,Whole back yard lit up orange fiery sphere no more than 30 feet over head went north west to east really quick then just disappeared,1/19/21,
111,1/14/21 18:15,Boise,ID,USA,Light,30 seconds,"One light, two lights. Three lights, four.. and they're gone.",1/19/21,
112,1/14/21 09:25,Boise,ID,USA,,,MADAR Node 111,3/2/21,
113,1/10/21 16:00,Colburn,ID,USA,Light,~4-5 minutes,I was driving north on US- Hwy95 just before I went over the pack river bridge me and my 7 year old daughter saw a light in the sky str,1/19/21,
114,12/31/20 22:38,Caldwell,ID,USA,Orb,2 min,"Out back on my patio, my wife and i saw a very large orange orb floating through the sky. Got video and picture if it. It came up slowl",1/19/21,
115,12/25/20 19:00,Star,ID,USA,Unknown,5 minutes,red lights in a round configuration hovering was not a drone nor an aircraft,1/19/21,
116,12/5/20 19:10,Fairfield,ID,USA,Formation,30,"25 ufo's over Fairfield, ID",12/23/20,
117,12/4/20 19:20,Mountain home,ID,USA,Light,2 minutes,Straight Line of 10 stars seen in the sky to the southwest in western Idaho,12/23/20,
118,12/4/20 19:15,Hailey,ID,USA,Other,3-4 minutes,Straight line of lights in the sky that disappeared one at a time.,12/23/20,
119,12/4/20 19:15,Middleton,ID,USA,Light,5 minutes,Line of bright white illuminated projectiles,12/23/20,
120,12/3/20 20:00,Boise,ID,USA,Light,5 min,What looked like plane headlights approaching that suddenly streaked across the sky.,12/23/20,
121,12/3/20 19:00,Mountain Home,ID,USA,Formation,2-3 minutes,"A strange formation of lights in the sky, like stars but in a distinct straight line.",12/23/20,
122,11/27/20 04:00,Eden,ID,USA,Light,Over 1hour,Bright object hovering for more than a hour direction East of my house,12/23/20,
123,11/24/20 18:42,Rigby,ID,USA,Unknown,45 seconds,"7 distinct bright objects were spotted in the northeast sky, one by one, they disappeared instantaneously.",12/23/20,
124,11/19/20 04:22,Boise,ID,USA,,,MADAR Node 111,12/23/20,
125,11/13/20 21:20,Idaho Falls,ID,USA,Flash,5-10 seconds,Driving on I-15 when we seen 2 flashes of bright green light that lit up the night sky approximately 10 minutes apart. There were no s,12/23/20,
126,11/10/20 07:35,Filer,ID,USA,Triangle,5 minutes,Two possible triangle objects hovering over near Highway 93/,12/23/20,
127,11/5/20 20:15,Cascade,ID,USA,Light,40 minutes,"Points of light moving erratically in the sky, sometimes at great speed.",12/23/20,
128,10/29/20 06:30,Pocatello,ID,USA,Light,3 minutes,"10-29-2020 06:30 Pocatello circles 3 minutes white star dots northeast sky over Pocatello, Idaho 11-10-2929",12/23/20,
129,10/24/20 10:25,Eagle,ID,USA,Unknown,5 seconds,A flare?,12/23/20,
130,10/21/20 21:07,Boise,ID,USA,,,MADAR Node 111,12/23/20,
131,10/13/20 13:43,Boise,ID,USA,,,MADAR Node 111,12/23/20,
132,10/11/20 07:00,Weiser,ID,USA,Light,3 minutes,"Light in the distance moved back and forth parallel to the ground, and then performed patterns unlike any aircraft I know of.",12/23/20,
133,10/9/20 20:30,Glens Ferry,ID,USA,Disk,2 minutes,Purple disk close enough in the sky to see individual lights forming circle,12/23/20,
134,10/7/20 09:21,Boise,ID,USA,,,MADAR Node 111,12/23/20,
135,9/28/20 03:30,Boise,ID,USA,Disk,30 minutes,photos of bright glittery white lights at 3:30am.,11/5/20,
136,9/20/20 20:15,Post Falls,ID,USA,Light,1 minutes,Supposed satellite changes course after several flashes in sky,11/5/20,
137,9/17/20 22:15,Nampa,ID,USA,Unknown,1 minutes,Inconsistent flashing and swerving object overhead,11/5/20,
138,9/16/20 00:45,Filer,ID,USA,Cylinder,30 minutes,"Strange formation towards the South, seemed to realize I was watching it",11/5/20,
139,9/13/20 17:52,Boise,ID,USA,,,MADAR Node 111,11/5/20,
140,9/7/20 04:00,Sandpoint,ID,USA,Circle,2 hours,There was a bright glowing object in one spot that moved here and there for about an hour definitely not a airplane or star I have vide,11/5/20,
141,9/5/20 04:35,Boise,ID,USA,,,MADAR Node 111,11/5/20,
142,8/31/20 15:31,Boise,ID,USA,,,MADAR Node 111,11/5/20,
143,8/22/20 01:45,Hauser Lake,ID,USA,Circle,20 minutes,Entered the air over the mountains. Stayed for a long time moving back and forth. Then it disappeared and others arrived.,8/27/20,
144,8/14/20 04:02,Idaho Falls,ID,USA,Unknown,3 seconds,I was standing in my yard at 4:02 a.m. in the morning when I noticed in the sky a giant angled craft... I could only see the lights and,8/20/20,
145,8/13/20 00:58,Filer,ID,USA,Formation,15 seconds,"Silent, dim lit, flying stadium lights?",8/20/20,
146,8/9/20 01:00,Twin Falls,ID,USA,Diamond,Continuous,One ufo stayed still for hours after half an hour of spotting it something shot out yet the first object remained still continuing to f,8/20/20,
147,8/8/20 20:30,Boise,ID,USA,Circle,60 minutes,UFO BOISE IDAhO 8/8/2020 between 8:30-9:30 p.m.,8/20/20,
148,8/8/20 15:00,Jerome,ID,USA,Circle,"So far 2 hours, still obs",Bright silver circular object with bright white lights around perimeter hoovering in sky.,8/20/20,
149,8/8/20 12:50,Stanley,ID,USA,Unknown,7 hours,appeared as a star or planet however remained static in the daylight sky ~30degrees off horizon for ~7hrs,8/20/20,
150,8/8/20 08:00,Ketchum,ID,USA,Other,2 hours,"Mysterious object in the skies of Idaho, disappears after 2 hrs.",8/20/20,
151,8/8/20 01:00,Weiser,ID,USA,Changing,2 hours,I have 36 minutes of phone video of a unknown object. The craft was all over the sky and moving strangely it was also changing colors.,8/20/20,
152,8/7/20 09:40,Boise,ID,USA,Disk,<2 minutes,Headed east bound on I84 at about 940am. Saw 2 extremely bright orbs in the sky. They were stationary. On winked out in front of me. A,8/20/20,
153,8/7/20 04:02,Jerome,ID,USA,Other,20 seconds,"I was leaving my home around early 4 am and spotting a slow moving but very obvious diagnol line, it was too slow to be any notable air",8/20/20,
154,7/30/20 16:30,Filer,ID,USA,Circle,2 hours,There was a big thunderstorm passing over us. My daughter said what is that. We looked up and saw a white light circle shaped with jus,7/31/20,
155,7/29/20 13:03,Boise,ID,USA,,,MADAR Node 111,8/20/20,
156,7/26/20 23:30,Coeur d'Alene,ID,USA,Sphere,15-20 seconds,Orange/Red planet sized object in N. sky in Coeur d Alene was observed..it pulsated several times and then just vanished.,8/6/20,
157,7/25/20 20:30,Rexburg,ID,USA,Oval,1 hour,Glowing white circle/oval with dark center emitting flashes of light,7/31/20,
158,7/21/20 23:00,Boise,ID,USA,Sphere,15-20 seconds,I am 75 years old. My Military Service was Air Force. I've seeb a lot of STRANGE Stuff .... but ??????,7/23/20,
159,7/21/20 01:45,Hayden,ID,USA,Triangle,45 seconds,"Dark Triangle, No Lights, Totally Silent in Night Sky (N. Idaho)",7/23/20,
160,7/19/20 13:51,Boise,ID,USA,,,MADAR Node 111,7/23/20,
161,7/19/20 03:54,Boise,ID,USA,,,MADAR Node 111,7/31/20,
162,7/6/20 04:25,Boise,ID,USA,,,MADAR Node 111,7/23/20,
163,7/5/20 14:30,Harrison,ID,USA,Sphere,2-3 minutes,Balloon shaped white sphere. Moved slow then dissapeared,7/23/20,
164,7/1/20 19:30,Nampa,ID,USA,Circle,8 minutes,At first my group thought it was a balloon because it was shiny. But then we realized it was too high and moving to slow to be a balloo,7/3/20,
165,6/30/20 23:40,Boise,ID,USA,,East,Green light with streak see over downtown boise,7/3/20,
166,6/16/20 11:22,Boise,ID,USA,,,MADAR Node 111,7/23/20,
167,6/13/20 23:00,Kimberly,ID,USA,Orb,~10 minutes,Bright orange orb next to the moon hovered for about 10 minutes then shot to the left and disappeared.,8/27/20,
168,6/1/20,Pocatello,ID,USA,Circle,6 hours,((NUFORC Note: Witness provides no information. PD)),6/25/20,
169,5/27/20 22:20,Idaho Falls,ID,USA,Orb,10-15 minutes,unexplainable orange & red orbs maneuvering very low and bright and performing subtle strange maneuvers.,6/25/20,
170,5/21/20 23:43,Rathdrum,ID,USA,Light,5-6 seconds,An intense flash of light from blue to white so bright its lit up the sky and my back yard for a good 6 seconds. Not lighting,6/25/20,
171,5/21/20 23:15,Rathdrum,ID,USA,Chevron,5 minutes,Rapid synchronized 4 lights flashing multiple colors and around each one faint dark red little lights moving around the 4 main lights,6/25/20,
172,5/19/20 23:30,Boise,ID,USA,Unknown,<1 minute,"Three Amber Lights over Boise, Idaho.",6/25/20,
173,5/19/20 23:24,Meridian,ID,USA,Unknown,60 seconds,Eight witnesses of 3 orange glowing spacecrafts in triangular formation headed northwest.,6/25/20,
174,5/19/20 23:20,Boise,ID,USA,Triangle,30 seconds,"It was 3 aircrafts formed in a triangle shape heading northwest, they looked to be a yellow or amber color.",6/25/20,
175,5/19/20 23:20,Boise,ID,USA,Cone,,i saw them between 11:15 and 11:30. they were three lights flying in a triangle shape an amber color then changed to red. they just app,6/25/20,
176,5/19/20 23:08,Nampa,ID,USA,Triangle,10 seconds,Smallish triangle of lights slowly moving.,6/25/20,
177,5/19/20 23:00,Boise,ID,USA,Triangle,5 minutes,i saw a yellowish orangish triangle shaped air craft heading towards the northwest mountains in boise idaho. it flew across sky rather,6/25/20,
178,5/19/20 23:00,Meridian,ID,USA,Triangle,5 minutes,Saw ufo.,6/25/20,
179,5/13/20 08:23,Boise,ID,USA,,,MADAR Node 111,6/25/20,
180,5/13/20 00:05,Hailey,ID,USA,Flash,15 seconds,White flashing object hovering over East Hailey then speeding out of sight.,6/25/20,
181,5/12/20 04:21,Boise,ID,USA,,,MADAR Node 111,6/25/20,
182,5/10/20 01:58,Boise,ID,USA,,,MADAR Node 111,6/25/20,
183,5/3/20 21:00,Jerome,ID,USA,Unknown,15 minutes,I observed what I thought was a satellite just under the moon moving North by Northeast. ((Starlink satellites?)),6/25/20,
184,4/30/20 03:28,Boise,ID,USA,,,MADAR Node 111,6/25/20,
185,4/24/20 23:00,Fairfield,ID,USA,Light,10,Row of lights headed Northeast. ((Starlink satellites?)),6/25/20,
186,4/24/20 15:57,Boise,ID,USA,,,MADAR Node 111,6/25/20,
187,4/21/20 10:05,Weiser,ID,USA,Formation,5 minutes,4 flashing lights3 red 1 white in changing formation,6/25/20,
188,4/18/20 21:30,Bonners Ferry,ID,USA,Light,3 minutes,While out watching starlink with my Wife and 2 children we noticed a light that at first we thought was an additional satellite in a di,5/1/20,
189,4/18/20 21:15,Nampa,ID,USA,Light,30-40 minutes,"procession of white lights, going SW to NE, flying higher than commercial airliner. ((Starlink satellites))",5/1/20,
190,4/17/20 09:10,Pocatello,ID,USA,Circle,15,"several lights in a line, following the others. Heading North East. ((Starlink satellites?))",6/25/20,
191,4/16/20 22:00,Nampa,ID,USA,Light,15 minutes,I looked up at the sky see the stars and suddenly I thought I was dizzy ((Starlink satellites)),5/15/20,
192,4/16/20 21:00,Plummer,ID,USA,Light,10 minutes,Large cluster of lights going overhead. ((Starlink satellites)),5/15/20,
193,4/16/20 18:00,Rathdrum,ID,USA,Circle,15+,"Towards the North East ..in perfect, steady, evenly spaced where a stream of white lights. ((Starlink satellites?))",6/25/20,
194,4/16/20 10:00,Boise,ID,USA,Light,20 minutes,"26 extremely fast moving objects in the sky above Boise, Id. ((Starlink satellites?))",6/25/20,
195,4/16/20 09:45,Nampa,ID,USA,Circle,20 minutes,moved for about 30 to 45 minutes and then stopped and went back to a yellow ((NUFORC Note: Venus??)),5/15/20,
196,4/14/20 13:35,Boise,ID,USA,,,MADAR Node 111,6/25/20,
197,4/12/20 11:14,Boise,ID,USA,,,MADAR Node 111,6/25/20,
198,4/8/20 20:30,Spirit lake,ID,USA,Circle,5 minutes,Light train moving west to East. ((Starlink satellites?)),6/25/20,
199,4/7/20 21:45,Boise,ID,USA,Unknown,1 hour,Bright white light moving intermittently in the Boise sky with green and red light.,4/9/20,
200,4/4/20 21:20,Coeur dAlene,ID,USA,Circle,10 minutes,Multiple unexplained moving objects above CDA,6/25/20,
201,4/4/20 00:00,Meridian,ID,USA,Triangle,3 seconds,"I stepped outside for a smoke,and I look up it happened so fast,I still can't believe what I saw.",6/25/20,
202,3/28/20 21:10,Garden Valley,ID,USA,Light,Still goin on,First seen a light moving but to fast to be a airplane and to slow to be a shooting star . ((Starlink satellites)),5/21/20,
203,3/28/20 21:00,Star,ID,USA,Formation,15 minutes,35 evenly spaced white lights coming from Nampa to the right of the moon and Venus moving quickly toward Boise. ((Starlink satellites)),5/21/20,
204,3/28/20 19:57,Moscow,ID,USA,Orb,12 minutes,8 objects that began as falling stars whitish in color all perfectly aligned and spaced apart. ((Starlink satellites)),5/21/20,
205,3/26/20 21:30,Boise,ID,USA,Circle,1 hour,Saw a movement of lights single file for a hour. ((Starlink satellites)),5/7/20,
206,3/26/20 21:30,Boise,ID,USA,Light,10-20 minutes,"Line of lights-all on the same exact flight path, going the same exact speed.. coming from ssw. ((Starlink satellites))",5/7/20,
207,3/26/20 21:30,Burley,ID,USA,Light,20 minutes,Fly lights. ((Starlink satellites)),5/21/20,
