,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
716,2/2/16 18:30,Lake Ozark,MO,USA,Circle,4 seconds,"I saw what looked like a shooting star. However, since it just turned evening, I felt that was unlikely. It was moving very fast.",2/4/16,
717,1/29/16 14:10,Springfield,MO,USA,Rectangle,10 minutes,"Clear sky. 2 section, rectangular, 3 dimensional, silver, low-flying object, approx. semi trailer size.",2/4/16,
718,1/27/16 18:07,Camdenton,MO,USA,Cone,3+ hours,Brightly lit cone shaped object remained hours in same location making no sound. ((NUFORC Note: Sighting of Sirius?? PD)),1/29/16,
719,1/27/16 18:00,St. Louis,MO,USA,Light,2 seconds,"Bright ball coming from large star. ((NUFORC Note: We suspect the object may have been a ""twinkling"" star. PD))",1/29/16,
720,1/13/16 18:05,Longview,MO,USA,Teardrop,2 minutes,Three large red and white lights hovered aand moved slowly until fizzing out slowly within about 5 seconds.,1/14/16,
721,1/12/16 17:40,Houston,MO,USA,Cigar,15 minutes,"Two narrow, black cigar shaped objects in the horizon that moved towards each other then away very slowly as if they were frozen.",1/14/16,
722,1/12/16 17:30,Joplin,MO,USA,Cigar,30 minutes,"Grey cigar-shape, w/ short Chem Trail traveling at high rate of speed northbound over Carl Junction/Joplin Mo area.",1/14/16,
723,1/11/16 17:03,St. Louis,MO,USA,Fireball,15 minutes,I believe I was abducted for a short period of time. I have a new scar on my armpit.,1/14/16,
724,1/4/16 20:00,Warrensburg,MO,USA,Circle,1 hour,We seen a very bright round light we thought it was a star till we seen blueish flashes. ((NUFORC Note: Sirius?? PD)),1/5/16,
725,1/1/16 00:38,Fenton,MO,USA,Fireball,3 minutes,Fireball object without sound.,1/5/16,
726,1/1/16 00:01,Crystal City,MO,USA,Light,60 seconds,I observed a orange light hovering over near or fireworks were being displayed I thought maybe that's a drone.,1/5/16,
727,1/1/16 00:00,Arnold,MO,USA,Triangle,10 seconds,Triangle obj. moving W to SE from my position. Three red lights one on each corner. Half a mile in the sky. Moving steady,1/5/16,
728,12/30/15 09:15,Lee's Summit,MO,USA,Sphere,10-15 seconds,Sphere.,1/5/16,
729,12/23/15 16:00,St. Charles,MO,USA,Other,3 hours,We were walking out of Bass Pro shop when my 9 year old said mom the wings on that plane are to short for that commercial plane we beg.,1/14/16,
730,12/23/15 05:30,Springfield,MO,USA,Formation,1-2 minutes,I was looking out my window and thought I seen a plane I kept my eye on it but it didn't move I had my binoculars right there so I grab,1/5/16,
731,12/5/15 18:00,St. Louis County,MO,USA,Circle,ongoing,star shaped stationary with bright multi colored flashing lites emaniting from it,1/5/16,
732,12/5/15 04:18,Paris,MO,USA,Teardrop,6-8 seconds,((NUFORC Note: Witness provides no information. Possible sighting of a planet in the eastern sky? PD)),12/10/15,
733,12/4/15 20:00,Catawissa/Burnsville,MO,USA,Triangle,Ongoing,Multiple triangular light clusters overhead ten or more at different altitudes. Typically white lights however observed one with red.,12/10/15,
734,11/30/15 21:00,Arnold,MO,USA,Other,2 minutes,"Small light seen traveling south, then disappears.",12/3/15,
735,11/23/15 17:52,Columbia,MO,USA,Light,5 minutes,Five lights began to fade but not before the lights appeared in a triangle shape. ((MO Investigators Group Report)),11/26/15,
736,11/22/15 05:30,Ballwin,MO,USA,Other,1:00/5:30present,Only 1 out there as of 5:30 cen. Time. ((NUFORC Note: Venus? PD)),11/26/15,
