,Date / Time,City,State,Shape,Duration,Summary,Link to Event
38,2022-09-17 21:32:00,Milwaukee,WI,Fireball,about 15 seconds,"Fireball over Lake Michigan, silent, changing direction before disappearing into clouds",https://nuforc.org/webreports/reports/171/S171916.html
39,2022-09-15 22:39:00,De Pere,WI,Light,5 seconds,"Blue light that rapidly grew, broke off into 3, ""fell"" a small bit, and disappeared",https://nuforc.org/webreports/reports/171/S171778.html
40,2022-09-15 20:58:00,Mayville,WI,Other,3 seconds,Saw a faint red lit dark object move very fast in a non linear manner and disappear rapidly all within 3 seconds or so.,https://nuforc.org/webreports/reports/171/S171784.html
41,2022-09-04 23:30:00,Mondovi,WI,Circle,30 min,"Light above trees moving erratically, but also purposefully. We watched the craft ascend and descend and fly circles around the treetop",https://nuforc.org/webreports/reports/171/S171631.html
42,2022-09-04 01:00:00,North Freedom,WI,Orb,2 hours,"Orb in high orbit/altitude that moved sporadically in various directions including circles, zig-zags, wave like motions",https://nuforc.org/webreports/reports/171/S171565.html
43,2022-08-29 22:15:00,Friendship,WI,Circle,7 seconds,Glowing sphere moving east,https://nuforc.org/webreports/reports/171/S171592.html
44,2022-08-29 00:30:00,Waukesha,WI,Light,3-4 minutes,"It was a bright light, that moved from side to side.",https://nuforc.org/webreports/reports/171/S171490.html
45,2022-08-24 00:09:00,Beloit,WI,Triangle,Around 1 minute,"Saw a lighted triangle come out of sky doing things we don't have technology for,it made zero noise was able to move slower",https://nuforc.org/webreports/reports/171/S171387.html
46,2022-08-22 21:00:00,Belgium,WI,Other,40 seconds,Conveyor belt like lights moving from northwest to southeast,https://nuforc.org/webreports/reports/171/S171407.html
47,2022-08-22 20:55:00,Town of Green Lake,WI,Light,about 30 seconds,"8:55 pm, Aug 22, 2022 a single string of lighted objects appeared, extending from Ursa Major to 130 deg ESE. 80 degree above horizon",https://nuforc.org/webreports/reports/171/S171342.html
48,2022-08-21 20:55:00,Fairwater,WI,Orb,15 to 20 seconds,"At 8:55 pm on August 21, 2022 a string of 50 to 100 lights were observed crossing the face of Cassiopeia traveling from WNW to ESE.",https://nuforc.org/webreports/reports/171/S171311.html
49,2022-08-09 22:45:00,Oshkosh,WI,Cone,10 minutes ar Least,In eastern sky noticed randomly moving bright object so I went in and got phone to take pics and videos.,https://nuforc.org/webreports/reports/171/S171076.html
50,2022-08-06 20:45:00,Mt. Pleasant,WI,Sphere,4-5 minutes,"Two lights, one following the other crossed the sky. leisurely pace, from SW to NE.",https://nuforc.org/webreports/reports/171/S171073.html
51,2022-08-03 00:07:00,Plover,WI,Circle,About an hour,Two dark circles above the clouds hovered in the same spot for an hour,https://nuforc.org/webreports/reports/170/S170870.html
52,2022-07-28 21:00:00,Madison,WI,Unknown,9:00 PM- 12:30 AM,"Was outside for approx 3.5 hrs and saw an object flashing red/green and later white moving slow,fast,up/down,left to right and visversa",https://nuforc.org/webreports/reports/170/S170777.html
53,2022-07-25 04:00:00,Ashland,WI,Star,Still Ongoing,Observing as I report with a spotting scope and binoculars,https://nuforc.org/webreports/reports/170/S170682.html
54,2022-07-24 22:42:00,Mequon,WI,Light,instant,"While star gazing, I saw an extremely bright flash, no sound near the handle of the dipper in the north west sky",https://nuforc.org/webreports/reports/170/S170675.html
55,2022-07-24 21:59:00,Platteville,WI,,Videos for 2 weeks,In last 2 weeks 17. Got all the videos and rnn tried. Doesnt show. I was abducted when I was 19. Got super great videos of it all. Ask,https://nuforc.org/webreports/reports/170/S170621.html
56,2022-07-23 13:54:00,Milwaukee,WI,Other,Short video clip,US Air Show with Jets - Video shows something Exiting Stage Left Quickly,https://nuforc.org/webreports/reports/170/S170644.html
57,2022-07-23 10:54:00,West Bend,WI,Circle,8-10 seconds,Giant black circle with extremely bright green red blue light,https://nuforc.org/webreports/reports/170/S170676.html
58,2022-07-13 20:30:00,Hazel Green,WI,Oval,About five minutes.,Two UFOs flew past each other in opposite directions.,https://nuforc.org/webreports/reports/170/S170407.html
59,2022-07-10 00:13:00,Wisconsin Dells,WI,Light,Seconds,Flash of light traveled across sky,https://nuforc.org/webreports/reports/170/S170311.html
60,2022-07-09 22:45:00,Kenosha,WI,Circle,4mins,Very bright ball of light,https://nuforc.org/webreports/reports/170/S170310.html
61,2022-07-09 22:00:00,Fond du lac,WI,Oval,15 minutes,Seen 5 slow moving craft no sound red and spinning interior,https://nuforc.org/webreports/reports/170/S170325.html
62,2022-07-07 22:13:00,Greenfield,WI,Other,+/- 2 mins each time,"Witnessed bright orange glowing light, ""flying"" in the sky, above our neighborhood, while on a walk at @ 10pm on 7/7/22.",https://nuforc.org/webreports/reports/170/S170328.html
63,2022-07-07 21:10:00,Milwaukee,WI,Cross,Two minutes,"Noiseless, rapid object originated at 185 degrees, overflew and continued steadily, adjusting to 300 degree bearing. Multiple lights.",https://nuforc.org/webreports/reports/175/S175586.html
64,2022-07-01 21:30:00,Pewaukee,WI,Light,Approx. 30-40 minutes,"I 1st saw a white object almost directly above me pass a star, it's luminosity increased to very bright and intense then flamed out",https://nuforc.org/webreports/reports/170/S170192.html
65,2022-06-27 22:46:00,Superior,WI,Rectangle,4to6min.each x 4,"Orange,red,yellow,blue lights in different shapes high in sky moving North, Northwest. Me and my wife witnessed",https://nuforc.org/webreports/reports/170/S170265.html
66,2022-06-26 18:36:00,Middleton,WI,Rectangle,3 minutes,Very bright white sliver (like a thin streak) that was very high up and moved unusually slow only to disappear as it continued NW,https://nuforc.org/webreports/reports/170/S170078.html
67,2022-06-23 13:30:00,Beaver Dam,WI,Cylinder,6 minutes,"""Tick tack"" shaped object fly over Beaver Dam towards the lake. Disappeared after two minutes, then a few seconds later another came.",https://nuforc.org/webreports/reports/171/S171108.html
68,2022-06-18 20:20:00,Milwaukee,WI,Rectangle,ten minutes,My wife and I saw a rectangular shaped object that was lit up in the night sky.,https://nuforc.org/webreports/reports/168/S168796.html
69,2022-06-15 11:00:00,Unknown,WI,Other,2 minutes,On a flight after finishing annual training. I saw the object hovering in the air and took a picture before out of view.,https://nuforc.org/webreports/reports/168/S168161.html
70,2022-06-10 21:12:00,Neenah,WI,Circle,Not sure,I saw3 lights that appeared to be connected and in a round shape. I took a couple pics from inside the car.,https://nuforc.org/webreports/reports/168/S168601.html
71,2022-06-08 19:30:00,Appleton,WI,Cigar,3-5 minutes,"Silver stainless steel cigar shape, no engine or navigation, clearly visible, 500 yard up, watch leave orbit with bright star burst",https://nuforc.org/webreports/reports/170/S170877.html
72,2022-05-30 02:46:00,Shell Lake,WI,Triangle,30 seconds,"i saw 3 large lights, in a triangle shape, traveling southeast",https://nuforc.org/webreports/reports/168/S168060.html
73,2022-05-21 13:22:00,Fond Du Lac,WI,Disk,2 minutes,Daylight sighting of a large silver disc type object.,https://nuforc.org/webreports/reports/174/S174791.html
74,2022-05-17 04:36:00,Lake tomahawk,WI,Cigar,3 minutes,"Saw two bright lights, daylight had already broke, the one light took off extremely fast, the other just stayed still",https://nuforc.org/webreports/reports/170/S170900.html
