,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
0,5/19/23 01:49,Harrisburg East of I5,OR,USA,Light,Approx. 3-4 min.,9 lights in straight line,5/19/23,
1,5/16/23 22:30,Albany,OR,USA,Circle,5-10 minutes,Pulsing orb of rapidly changing lights.,5/19/23,Yes
2,5/14/23 21:40,Cannon Beach,OR,USA,Disk,5 minutes or more,Disks appeared as clouds,5/19/23,
3,5/14/23 21:35,Portland,OR,USA,Light,About one minute,"Bright white light, moving steadily, no detectable sound, small white light.",5/19/23,
4,5/14/23 21:30,Klamath Falls,OR,USA,Light,3-4 min,Light appear in our atmosphere and travel our axis,5/19/23,
5,5/14/23 00:21,Monmouth,OR,USA,Sphere,3mins,Slow silver metallic ball moving NE,5/19/23,
6,5/13/23 20:00,Klamath falls,OR,USA,Light,90-120 sec,Unusual light in the sky,5/19/23,
7,5/10/23 22:16,Mill city,OR,USA,Orb,2 minutes,2 super bright lights,5/19/23,Yes
8,5/10/23 02:50,Albany,OR,USA,Light,Ongoing,2 lights darting around,5/19/23,
9,4/27/23 20:30,Portland,OR,USA,Light,20 minutes maybe,Portland lights,5/19/23,
10,4/15/23 21:00,Newberg,OR,USA,Rectangle,About five minutes.,Sighted a large rectangular craft hovering above our property on a clear moonless night and viewed it for about five minutes.,5/19/23,
11,4/15/23 02:23,Cottage grove,OR,USA,Formation,3 minutes,Two unknown lights behaving strangely,5/19/23,
12,4/2/23 23:35,Eugene,OR,USA,Cylinder,6 days,"I am scared,terrified",5/19/23,
13,3/22/23 21:45,Portland,OR,USA,Rectangle,2-4 minutes,Witnessed a rectangular ufo come closer to me but eventually came to a stop (a hover) just above some trees and take off again.,4/9/23,
14,3/22/23 05:24,Roseburg,OR,USA,Circle,2-4 minutes,Very large bright light in sky below cloud cover. Stock still for 2 minutes then vanished with no exiting trajectory. Just vanished.,4/9/23,
15,3/16/23 20:00,Medford,OR,USA,Orb,2:24 minutes,"Quite, slow, low moving BRIGHT ORB object",4/9/23,
16,3/1/23 19:25,Roseburg,OR,USA,Light,30 minutes,2 lights near one another approximately 1 inch apart. NUFORC Note: Jupiter and Venus,3/6/23,Yes
17,2/26/23 16:22,"Roseburg, green district",OR,USA,Unknown,5mins +/-,Saw three but only one was visible by time I got phone for picture,3/6/23,Yes
18,2/17/23 07:26,Sheridan,OR,USA,Disk,Around 2 minutes,"Early morning sunrise, south side of Hwy 18.",3/6/23,Yes
19,2/12/23 19:42,Vida,OR,USA,Light,30 seconds,String of flying purple lights,3/6/23,
20,2/12/23 03:30,Portland,OR,USA,Orb,3-5 seconds,1 light orb moving horizontal then disappearing and another hovering 4 feet above an overhead highway sign,3/6/23,
21,2/10/23 15:00,Portland,OR,USA,Circle,About 10 minutes,Round white object,3/6/23,
22,2/9/23 17:30,Applegate,OR,USA,Cigar,20 mins,"A fleet appeared flying northeast in the sky equidistance apart, some looping back. We have 5-6 mins of video",3/6/23,
23,2/9/23 01:00,Albany,OR,USA,Circle,5 minutes,Ball of expanding light hovering,3/6/23,Yes
24,2/2/23 18:17,North Bend,OR,USA,Disk,fifteen minutes,The same type of discoid craft that I saw and reported earlier but was orientated virtually perpendicular to the surface of the earth,3/6/23,Yes
25,2/1/23 19:43,it was over north Wood Village between airport and walmart,OR,USA,Orb,maybe 60 seconds,Unknown orange spheres filmed over Wood Village Oregon,3/6/23,Yes
26,2/1/23 19:35,Troutdale,OR,USA,Unknown,Several minutes,Fast moving object,3/6/23,
27,1/29/23 21:30,Vernonia,OR,USA,Light,2 vids = 30 secs & 3 pics,Light flew over and hit the uturn after 45 secs.,4/9/23,Yes
28,1/29/23 19:08,North Bend,OR,USA,Changing,2 hours,The object hovered in place changing from a teardrop shape to triangle to flying saucer shape. It tilted at an angle of 45 degrees,3/6/23,Yes
29,1/24/23 18:49,Klamath Falls,OR,USA,Light,Really bright light,Saw a bright light that move very slowly.,3/6/23,
30,1/14/23 18:00,Portland,OR,USA,Light,90 seconds,I saw an orange reddish light just above the West hills in Portland,3/6/23,
31,1/11/23 02:33,Newberg,OR,USA,Triangle,Roughly 13 minutes,This craft was MASSIVE,3/6/23,
32,1/11/23 01:30,gresham,OR,USA,Cylinder,3 seconds,"Black silhouetted object, no lights, no noise, barely discernible because the object blended into the night sky so well",3/6/23,
33,1/10/23 07:15,Salem,OR,USA,Cigar,15 minutes,Large fat cigar shaped 2 miles south of Salem hovering with 2 large lights light head lights thought it was a bus size drone,3/6/23,
34,1/1/23 05:05,Pendleton,OR,USA,Light,10 min,Orange light hovering and maybe very slowly floating to the North.,3/6/23,Yes
35,1/1/23 00:03,Warm Springs,OR,USA,Disk,Seconds,Security Camera Footage,3/6/23,
36,12/31/22 07:00,Bend,OR,USA,Changing,Around 20 minutes,"I went out to walk my dog around 7 oclock in the morning on New Years Eve, but I spotted a strange glowing circle in the sky.",3/6/23,
37,12/28/22 20:21,,OR,USA,Changing,20 seconds,First flashing Red to Green lights while zig sagging then changed to bright white light and flew west at speed unnatural & disappeared,3/6/23,
38,12/18/22 18:00,Springfield,OR,USA,Triangle,120 seconds,One side of craft had 2 rows of lights on,12/22/22,Yes
39,12/17/22 18:14,Springfield,OR,USA,Light,20-30 seconds,I saw a bright linear light slowly move from the horizon up towards the sky in a diagonal direction and then disappear.,3/6/23,
40,12/10/22 15:04,Springfield,OR,USA,Light,Unknown,My wife noticed 6 lights after taking a photo of me installing a roof over out chicken run.,3/6/23,Yes
41,12/10/22 05:15,Creswell,OR,USA,Light,5-10 seconds,Green laser-like light,12/22/22,
42,12/9/22 21:44,Springfield,OR,USA,Light,10 minutes,"Blue, pulsating light, below 7,000ft cloud ceiling on a rainy night.",12/22/22,Yes
43,12/9/22 21:30,Lakeview,OR,USA,Rectangle,2 min,OR,12/22/22,
44,12/8/22 17:45,Eugene,OR,USA,Triangle,Lasted for about 10 secon,Saw triangle object with light beam,12/22/22,
45,12/7/22 17:30,West Salem,OR,USA,Oval,30 seconds,"Diving , witnessed a very large craft, oval shaped , black, silent, hovering over a neighborhood in the outskirts of West Salem Oregon.",12/22/22,Yes
46,12/6/22 19:34,SE Portland,OR,USA,Light,2 minutes,Saw a reddish glowing object coming towards me all of a sudden it split into two the new sphere then went in the opposite direction at,12/22/22,
47,12/6/22 19:34,Portland,OR,USA,,,MADAR site 66 had spikes in both magnetometer and change in compass heading.,5/19/23,
48,12/2/22 22:31,Portland,OR,USA,Light,Ongoing,Observed a circling light in the clouds,12/22/22,
49,11/25/22 19:15,Sherwood Tigard,OR,USA,Light,Twice 3-5min,Fast glowing lights just above clouds,12/22/22,
50,11/19/22 21:21,Gold Hill,OR,USA,Unknown,5 minutes,"Large black very slow moving, just vanished into a fireball looking hole",3/6/23,Yes
51,11/19/22 18:05,Eugene,OR,USA,Changing,15 to 20 minutes total,"t had red, white lights went back and forth. Hovering and quick, then zig zag motions.",12/22/22,
52,11/10/22 22:03,Medford,OR,USA,Changing,Over two hours,"I noticed it was hovering in the same place and when I got home we seen it from a pair of binoculars, it's a sphere of lights",12/22/22,
53,11/10/22 21:00,Keizer,OR,USA,Changing,Ongoing,Light making a random circular path in 2-D then changing into a 3-D globe that changed colors and was stationary. Later saw 2 more.,12/22/22,Yes
54,11/10/22 16:38,Pendleton,OR,USA,Cigar,several minutes,"While driving west near sunset, I saw a stationary vertical object in the sky.",12/22/22,
55,11/9/22 20:15,"Arrival into Eugene, OR",OR,USA,Light,~30 minutes,Sighting of one to two extremely bright maneuvering lights at extreme distance and elevation.,3/6/23,
56,11/9/22 17:40,Albany,OR,USA,Light,1 minute,2 green flashing lights,12/22/22,
57,11/6/22 19:20,Brookings,OR,USA,Light,Seen 2 for about 10 secon,Thought was falling star seen through the clouds being chased by same coming from different direction then shot back up then entered wa,12/22/22,
58,10/31/22 02:49,McMinnville,OR,USA,Light,Approximately one minute,Bright light changing shape and pulsing a little on front deck as captured by Nest camera.,12/22/22,Yes
59,10/25/22 14:00,Portland,OR,USA,Triangle,15-20 min,A leaf was doing gymnastics that seemed to defy any reality I know.,12/22/22,
60,10/14/22 01:52,Coquille,OR,USA,Orb,5+ mins,"I was testing a camera app called hydra on my phone and shot three pictures, the first and third both had odd anomalies",12/22/22,Yes
61,10/11/22 20:00,Portland,OR,USA,Sphere,3 minutes,red lights on saucer,12/22/22,
62,9/26/22 22:50,Portland,OR,USA,Light,6 seconds,Large round very bright ball of light moving slow and very low. I watched it for about 6 seconds before it just vanished.,10/8/22,
63,9/25/22 21:52,Roseburg,OR,USA,Circle,5 minutes over my head,It hovered over my head about 100 ft,10/8/22,
64,9/25/22 19:18,Waldport,OR,USA,Triangle,I just took a picture,Took a picture while my husband was driving,3/6/23,Yes
65,9/23/22 23:59,Happy valley,OR,USA,Orb,5 hours,Multiple light changing orbs in the eastern sky that stay in the same position for more than 5 hours observation.,10/8/22,Yes
66,9/22/22 13:45,Monmouth,OR,USA,Orb,5 minutes,Silver sphere spotted heading towards Corvallis oregon on 99 south,10/8/22,
67,9/19/22 22:00,Lebanon,OR,USA,Light,15seconds,It flew into an invisible object.,10/8/22,
68,9/7/22 19:30,Pendleton,OR,USA,Light,60 seconds,"Bright light over a hill around twilight. Thought was star or venus but it moved straight up at a steady pace, almost like a distant r",10/8/22,
69,9/5/22 13:00,Near Portland,OR,USA,Oval,30 seconds,Saw a fast flying oval not far from where I was.,9/9/22,
70,9/2/22 20:57,Brookings,OR,USA,Light,4m,Not sure if it was one or two,9/9/22,
71,8/28/22 07:30,Pendleton,OR,USA,Diamond,3 min long,I was walking my dog on Willow Dr Pendleton Oregon.,10/8/22,
72,8/28/22 03:30,John Day,OR,USA,Changing,1 1/2 hour then tired,"Observed UFO for 1 1/2 hours above my house in early mornin. Radical movement, varied lights, no sound, no beams, no landing, no trail.",9/9/22,Yes
73,8/27/22 20:10,Klamath Falls,OR,USA,Circle,Unknown,Saw at a railroad crossing. Got out to take sunset pictures and a photo of the train after a drive through the country.,9/9/22,Yes
74,8/22/22 22:00,Oregon City,OR,USA,Teardrop,4 minutes,Moved up down and sideways the disappeared,9/9/22,
75,8/19/22 21:46,Tigard,OR,USA,Cigar,3 seconds,Train looking shape in sky for 3 seconds and disappeared,10/8/22,Yes
76,8/19/22 21:46,Black butte,OR,USA,Light,1-2 minutes,This doesnt look like the Starlink videos as it just disappeared well within the horizon.,10/8/22,
77,8/19/22 09:17,nearest city glide/peel/Roseburg,OR,USA,Cigar,Under 30 seconds.,we look up in the sky and see a glowing red and green object when we pointed cameras at it when we did it vanished,12/22/22,
78,8/14/22 20:18,Corvallis,OR,USA,Oval,2 minutes,White object moved slowly through sky with no smoke or noise.,9/9/22,Yes
79,8/11/22 22:08,Lebanon,OR,USA,Triangle,Four minutes,A stationary or slow moving object either dimly lit or illuminated by the moon.,9/9/22,Yes
80,8/5/22 19:56,Redmond,OR,USA,Chevron,One minute.,While flying my drone at approximately 200 feet I observed and object above it at about 2000 feet.,9/9/22,
81,8/3/22 05:00,Newberg,OR,USA,Orb,10 mins,Glowing hovering Oregon light,9/9/22,Yes
82,7/31/22 20:43,gressham,OR,USA,Unknown,less than a minute,A single soft red light that pulsed three times then disappeared,9/9/22,
83,7/30/22 00:30,Maupin,OR,USA,Oval,30 minutes,Unknown Object hovering beyond canyon,9/9/22,
84,7/26/22 01:27,Mulino,OR,USA,Circle,2-4 minutes,An object flashed goldish white 4 times and a flash behind it.,9/9/22,
85,7/22/22 23:10,Bly Oregon,OR,USA,Cigar,10 mins,4 US air force personnel seen cigar shaped object,9/9/22,
86,7/22/22 23:04,klamath falls,OR,USA,Cigar,30 seconds,"I went out back, looked up seen the train of lights, had my son record it.",9/9/22,Yes
87,7/22/22 22:35,Bend,OR,USA,Disk,A few minutes,It was bright and round ish,9/9/22,Yes
88,7/22/22 15:10,Prineville,OR,USA,Chevron,,Chevron shaped mirrored image fell from blue sky moved rapidly back into blue sky,9/9/22,
89,7/21/22 23:20,Terrebonne,OR,USA,,A few seconds,Bright flash of light and then a trail going down.,9/9/22,
90,7/21/22 14:28,Keizer,OR,USA,Light,Just a few minutes,Either a cluster of drones flying in sync or....,9/9/22,
91,7/11/22 23:34,OAKRIDGE,OR,USA,Light,4 sec,Object caught on security camera. Seems slower than meteor,9/9/22,
92,7/10/22 00:34,Eugene,OR,USA,Fireball,At least 10 mins,Glowing orb like fireball hovering in the sky.,12/22/22,Yes
93,7/2/22 22:29,Sandy,OR,USA,Light,1 min. 22 sec.,Seen 3 stationary large bright strobing lights in the sky behind clouds,9/9/22,
94,7/2/22 09:00,Sutherlin,OR,USA,,about 1 min,An alien in a weird space suit,9/9/22,
95,6/25/22 12:25,Forest Grove,OR,USA,Formation,5 minutes,7 objects,9/9/22,Yes
96,6/16/22 18:40,Gresham,OR,USA,Orb,15. Seconds,Visual sighting of 3. Orbs at high speeds.,3/6/23,
97,6/14/22 03:00,Christmas Valley,OR,USA,Circle,3 seconds,Object floating in sky just below the clouds then it zipped across the sky instantaneous leaving a trail of light across the sky.,9/9/22,
98,6/4/22 15:00,Portland,OR,USA,Changing,2 - 3 minutes,Shape shifting tictac object on a clear day,9/9/22,
99,6/1/22 21:30,McMinnville,OR,USA,Light,Continuous,"I've watched a large low star like (with rays), thing, low in the sky.",4/9/23,
100,5/21/22 11:30,Portland,OR,USA,Rectangle,5 minutes,Rectangle aircraft that kept yawing left and right,6/22/22,
101,5/16/22 21:35,Independence,OR,USA,Rectangle,10-15 min,"bar of lights, round orangeish disc ""talking"" to each other",6/22/22,Yes
102,5/15/22 22:00,Medford,OR,USA,Light,2 minutes,Approached from sw at vry fast speed and brightness. Speed variable and it made two turns..,6/22/22,
103,5/15/22 21:15,Portland,OR,USA,,,"MADAR Node 66, spikes in data.",9/9/22,
104,5/15/22 21:05,OREGON CITY,OR,USA,Circle,,seen in our yard come over trees a bright fiery orange colored light and disc shaped object. When it flew closer to our home had lights,6/22/22,
105,5/14/22 21:20,Alvord Desert,OR,USA,Orb,2 minutes,"2 Stationary glowing objects in space with a beam forming, glowing bright, then dimming and vanishing over 2 minutes",6/22/22,
106,5/11/22 13:12,Wilsonville,OR,USA,Disk,Took photo over contrail,Did not see by eye. Saw in photo taken.,5/31/22,Yes
107,5/5/22 07:14,Portland,OR,USA,,,MADAR Node 66,5/31/22,
108,4/26/22 03:33,Portland,OR,USA,,,MADAR Node 66,5/31/22,
109,4/17/22 22:35,Damascus,OR,USA,Orb,20+ minutes,Hovering lights over Damascus Oregon,4/22/22,
110,4/16/22 23:30,Eugene,OR,USA,Cross,15,My girlfriend and I saw 7 cross shaped crafts across the river.,4/22/22,
111,4/2/22 22:04,Lebanon,OR,USA,Circle,8 minutes,Bright circular moving objects following each other appearing in one area moving then disappearing.,4/22/22,
112,4/2/22 21:51,Union,OR,USA,Formation,,I noticed five objects in the north sky all of them same distance and moving f the same speed,6/22/22,Yes
113,4/2/22 02:31,salem,OR,USA,Light,One minute,A cat set of my security camera so I was checking it out when I saw a light that was following the cat.,4/22/22,
114,3/30/22 21:00,Salem,OR,USA,Formation,30 seconds,Formation of 5-6 circluar objects,4/22/22,
115,3/24/22 13:20,Forest Grove,OR,USA,Teardrop,10mins,"Blackbean shaped object, round on top, more angular toward bottom.",4/22/22,
116,3/23/22 21:00,Burns,OR,USA,Cigar,one minute?,I was taking pictures and was puzzled by this brown cigar when I looked at them later.,5/31/22,Yes
117,3/20/22 22:17,Grants Pass,OR,USA,Fireball,60 sec,Deep red and yellow with multiple tails behind,9/9/22,Yes
118,3/18/22 12:10,Florence,OR,USA,Unknown,Unknown,I was taking pictures of the far side of the river. Getting the feeling as always I am being watched. I did not see it.,4/22/22,Yes
119,3/15/22 21:30,South of Portland Oregon,OR,USA,Unknown,45 seconds,Saw spotlight from airplane shining on the ground from something behind plane.,4/22/22,
120,3/11/22 03:00,South Eugene,OR,USA,Other,Till 5am,Has happened every night for three years.,4/22/22,Yes
121,3/7/22 21:05,Warrenton,OR,USA,Orb,3 minutes,Spherical orb moving very fast with unnatural speed and varying brightness.,4/22/22,
122,3/7/22 04:30,ROSEBURG,OR,USA,Sphere,5 sec,Ball of blue light falling slowly west to east in the northern sky,4/22/22,
123,3/6/22 17:30,Dallas,OR,USA,Other,10 minutes,I took 5 minute video of it,4/22/22,Yes
124,2/24/22 14:44,Edmond,OR,USA,,,MADAR Node 197,4/22/22,
125,2/12/22 17:37,Gresham,OR,USA,Diamond,1 1/2 min,UFO Sighting In Gresham Oregon,3/4/22,
126,2/6/22 21:00,Eugene,OR,USA,Chevron,hours,many blueish W like shapes flashing and slowly moving,3/4/22,Yes
127,2/3/22 19:18,Eugene,OR,USA,Circle,5 minutes,Circular Crafts in a Dragon Shape,3/4/22,
128,2/1/22 22:05,Aumsville,OR,USA,Light,3 minutes est.,1 light turned into 2 flew almost directly over our home.,3/4/22,Yes
129,1/26/22 17:13,Portland,OR,USA,Light,2 minutes?,Bright light then moved down and east,3/4/22,Yes
130,1/26/22 17:13,Portland,OR,USA,Light,2 minutes,Started as a bright light then moved down and east. ((NUFORC Note: Possibly a contrail behind a high-altitude aircraft? PD)),3/4/22,Yes
131,1/25/22 00:30,Portland,OR,USA,Cylinder,About 25minutes,I noticed a bright light that kept emitting a flashing bright light that lit up the sky. Two other bright lights were below the bigger,3/4/22,Yes
132,1/15/22 23:30,Ontario,OR,USA,Light,approximately 2 minutes,I noticed several red to orange lights in a curve arc moving in a slow southern direction,3/4/22,
133,1/15/22 18:45,Portland,OR,USA,Unknown,It lasted maybe 10 second,A large inky black shape hovering directly about 100 feet off the ground in front of me.,3/6/23,
134,1/11/22 21:00,Lapine,OR,USA,Triangle,Less then 5 minutes,"Ufo hovering over my neighbors house, as soon as I witnessed it, it rose above the tree line, and came straight to me.",6/22/22,
135,1/9/22 16:55,Beaverton,OR,USA,Cigar,20 minutes,"Large vertical light with tail, traveling vertically in a cloudless blue sky (see photo)",3/4/22,Yes
136,1/2/22 22:45,Salem,OR,USA,Unknown,5 to 8 seconds,Saw bright dot lights come down in front of our apartment and then go back up. y,3/4/22,
137,1/2/22 16:19,Eugene,OR,USA,Changing,2 1/2 minutes,There are 6 strange flying objects that appear in a video I recorded. Theyre movement was irregular & they glowed at times.,3/4/22,Yes
138,1/1/22 00:07,Tualatin,OR,USA,Other,6ish minutes for all them,"After New Years Eve firework display, I saw up to 5-6 Amber pulsating UAPs hovering and then moving East to west, before vanishing.",3/4/22,Yes
139,12/29/21 11:30,Vida,OR,USA,Oval,10-15 seconds.,"Craft moved east to west, north hill side above the McKenzie river just east of Springfield Oregon",3/4/22,
140,12/9/21 20:30,Portland,OR,USA,Rectangle,,Dominoe appearance,12/19/21,
141,12/4/21 18:30,Eugene,OR,USA,Light,,Bright light flying without aircraft lights suddenly disappears,12/19/21,
142,12/2/21 20:30,Portland,OR,USA,Rectangle,,Looks like dominoe,12/19/21,
143,11/22/21 05:00,Seaside,OR,USA,Light,,Flashing lights East of seaside or,12/19/21,
144,11/20/21 18:30,Lincoln City,OR,USA,Light,,"Did anyone else see a green and red light darting around the sky at about 6:30 to 7 PM on Sat. the 20th of Nov. in Lincoln City, OR?",12/19/21,
145,11/15/21 17:45,Lincoln City,OR,USA,Egg,45 minutes,very bright object moved west then moved straight back stayed,12/19/21,
146,11/6/21 22:15,Albany,OR,USA,Light,2 hours,Red flashing lights above Albany,11/15/21,
147,10/29/21 23:00,Portland,OR,USA,Orb,60 minutes,Round orb like had a hovering movement. A smaller piece separated from the bigger identical of the larger one.,11/15/21,
148,10/29/21 10:21,Portland,OR,USA,,,MADAR Node 66,3/4/22,
149,10/21/21 19:00,Redmond,OR,USA,,15 min,Several pictures several videos live,3/4/22,Yes
150,10/2/21 21:35,Brookings,OR,USA,Sphere,,A bright erratic object in the Southern sky over the Southern Coast of Oregon. ((NUFORC Note: Jupiter??,10/19/21,
151,9/26/21 08:31,Redmond,OR,USA,Oval,10 seconds,Unknown object travelling at extreme speed caught on video while filming a hot air balloon.,5/19/23,
152,9/23/21 00:00,Albany,OR,USA,Circle,Unsure,Saw a round bright light in sky not moving or blinking like stars do when I zoomed in on video looked like a heat signature of a body i,10/19/21,
153,9/22/21 20:30,Albany,OR,USA,Fireball,5 seconds,green ball of light descent,10/19/21,
154,9/15/21 00:00,Canby,OR,USA,Other,Multiple hours,For multiple nights on clear nights I am able to observe to the west what appears to be a floating pyramid with just the outside edges,10/19/21,
155,9/11/21 23:06,medford,OR,USA,Circle,about 20 sec.,i was sitting in the car and i caught something bright out of the corner of my eye and my first thought was to record so i did.,6/22/22,Yes
156,9/10/21 19:39,Duluth,OR,USA,Cigar,Approx 10 mins,Observed a white cigar shape mass moving slowly from north to south just offshore of Pacific Ocean.,10/8/22,Yes
157,9/5/21 09:21,KLAMATH FALLS,OR,USA,Oval,Split second on video pho,I was taking photos of elk and looking at the footage something flies in and turns,3/6/23,
158,9/1/21 12:10,Salem,OR,USA,Unknown,5 minutes,"Six objects in the sky, moving north to west, changing formations as they moved before disappearing.",9/7/21,
159,8/29/21 01:25,Albany,OR,USA,Light,5 minutes,Bright white light seen for 30 miles,9/7/21,
160,8/25/21 21:05,Tigard,OR,USA,Light,2 minutes,"Fast moving bright light seen near Portland, OR. ((NUFORC Note: Report from airline captain. PD))",9/7/21,
161,8/12/21 23:00,Seaside,OR,USA,Unknown,1 minute,"While standing outside trying to see some meteors, I saw what looked like a row of white lights coming up the coast, south of Seaside O",8/20/21,
162,8/11/21 23:30,Corbett,OR,USA,Fireball,1 minute or so,High altitude orange light,8/16/21,
163,7/29/21 20:15,Portland,OR,USA,,,MADAR Node 66,8/16/21,
164,7/21/21 05:30,Springfield,OR,USA,Circle,About 1 minute,"A stationary red circle moves down straight in sky, emits light, stops briefly and moves in a perfect straight line to its left.",8/16/21,
165,7/17/21 23:05,Dallas,OR,USA,Unknown,10 seconds,It was a star like object with a quick back and forth in a zigzag type of way then it disappeared.,8/16/21,
166,7/11/21 13:48,Corbett,OR,USA,Light,Picture taken phone,Tic tac white round spots in sky over Crown Point from a picture taken from phone while driving,5/31/22,Yes
167,7/6/21 11:40,Lebanon,OR,USA,Circle,30 minutes,Round orange shape that was bright and would have no light to it for minutes at a time Nd then eventually just was gone. Seemed to have,8/16/21,
168,7/4/21 16:23,Independence,OR,USA,Disk,20 seconds,"I was driving, it was daylight and the sky was blue and clear, my passenger and I were discussing time as we were late for our event, I",8/16/21,
169,7/4/21 13:40,Salem,OR,USA,Changing,10 minutes,Daughter was laying on floor by sliding glass door and started exclaiming about shiny birds. I ran over to see what she was talking abo,8/16/21,
170,7/3/21 23:00,McMinnville,OR,USA,Sphere,Few minutes maybe.,Low lights,4/22/22,
171,7/1/21 23:45,Barton,OR,USA,Triangle,2mins,Huge triangle came out of a cloud then hovered above a field.,8/16/21,
172,6/17/21 23:30,Pleasant Hill,OR,USA,Light,30,Mysterious light in sky with 90 degree corners,8/16/21,
173,6/4/21 02:42,Ashland,OR,USA,Sphere,1 minute,Ashland sphere sighting,7/31/21,
174,5/28/21 12:10,Central Point,OR,USA,Cigar,40 seconds,Cylinder shaped object at mid-day in clear weather moves slowly across sky and disappears.,7/31/21,
175,5/27/21 23:00,Salem,OR,USA,Orb,All night,Orbs over Salem OR,7/31/21,
176,5/27/21 21:00,Medford,OR,USA,Formation,10 sec,A line of about 100 small lights traversed the sky in a single line and headed east. ((Starlink satellites??)),7/31/21,
177,5/26/21 08:45,Mehama,OR,USA,Formation,1min,"Silver Like crafts 1 single the 2 in formation flying east of Mehama ,Oregon quickly disappear",7/31/21,
178,5/26/21 03:19,Salem,OR,USA,Orb,All Night,I continue to see ORBS OVER SALEM OR for the last week at night and sometimes if we have cloud cover during the day. I have attempted t,7/31/21,
179,5/25/21 00:25,Portland,OR,USA,Formation,~10 seconds,I saw three strange lights moving very fast across the sky in formation but not perfect unison (separate objects),7/31/21,
180,5/23/21 15:30,Independence,OR,USA,Cigar,5 seconds,"My passenger and I were driving to Independence, and were in the straight stretch of road right before the base of the bridge, about a",8/16/21,
181,5/21/21 15:15,Oregon City,OR,USA,Disk,3-5 min,"Between 3AM and 3:30AM I was out walking the dog, I looked to the north Northwest towards the Portland area and saw a bright orange lig",8/16/21,
182,5/19/21 22:00,Garibaldi,OR,USA,Changing,05/29/21 to 05/31/21,ORBS & UAP OVER GARIBALDI MEMORIAL DAY WKEND,7/31/21,
183,5/19/21 21:45,Salem,OR,USA,Orb,ALL NIGHT,ORBS OVER SALEM OREGON MAY 2021,7/31/21,
184,5/18/21 00:00,Corvallis,OR,USA,Cigar,20 seconds,"Saw cigar shaped whitish/blue object with pulsing white and blue lights in sky near home depot in Corvallis, Oregon",5/20/21,
185,5/16/21 22:40,Keizer,OR,USA,Circle,5 minutes or longer,This was either a formation or a single craft with many lights on the outside. It was moving very slowly across the sky above my house.,5/20/21,
186,5/16/21 10:00,Portland,OR,USA,Formation,10 seconds,Formation of lights across the night sky in Portland,5/20/21,
187,5/16/21 04:00,Newberg,OR,USA,Orb,Aprox: 2 minutes,"there was a spherical light emitting a green laser, pointing diagonally towards the surface of the ground. from the lazer were smaller",5/20/21,
188,5/15/21 22:36,Sisters,OR,USA,Cigar,4 minutes,"Long and narrow illuminated craft flying high and somewhat slowly over Oregon (5-15-21, 22:36); 4 whitnesses",5/20/21,
189,5/15/21 22:35,Jacksonville,OR,USA,Cigar,1 min. 30 sec,Cigar shaped slightly illuminated object moving North-NorthEast.,5/20/21,
190,5/15/21 21:00,Medford,OR,USA,Circle,35 minutes,Orange pulsating lights in a square formation to a straight line formation,5/20/21,
191,5/14/21 21:30,Eugene,OR,USA,Cigar,10 min,Cigar shaped craft seen northwest of Eugene at 9:30pm on May 14th,7/31/21,
192,5/13/21 01:30,La grande,OR,USA,Formation,2-4 minutes,5-9 tightly grouped objects in a line,5/20/21,
193,5/5/21 10:00,Silver city,OR,USA,Unknown,1 minutes,I was in my car turning onto my street when I saw 7 bright lights all flying in a line right above me and then before I could take a pi,5/20/21,
194,5/5/21 04:40,Oregon City,OR,USA,Orb,3-5 minutes,Around 4:30 AM I went to walk the dog.After sometime I looked up to see if I could find any Aquarid meteors. Instead I saw small orbs o,5/20/21,
195,5/4/21 21:30,Tigard,OR,USA,Light,A few minutes,Row of lights moving together silently through the sky,5/20/21,
196,5/4/21 21:25,Santa Clara/Eugene,OR,USA,Unknown,25 seconds,"Series of lights seen while stargazing, possible UFO the length of the Hindenburg.",5/20/21,
197,5/4/21 21:25,Lebanon,OR,USA,Formation,~3 minutes,"A distinct, tight stream of colored lights (18+) in a straight line moving slowly across sky-definitely not planes-Never seen before",5/20/21,
198,5/4/21 19:20,Bend,OR,USA,Light,30 seconds,IFO - StarLink satellite train,5/20/21,
199,5/4/21 04:45,North Plains,OR,USA,,60 seconds,,5/20/21,
200,4/23/21 20:30,Gresham,OR,USA,Circle,5 minutes,2 circular aerial objects observed over Gresham Oregon 4/23/21,5/20/21,
201,4/22/21 11:56,Crooked River Ranch,OR,USA,Light,90 seconds,Lights high speed one catching other then turning left. Covered full sky horizon in 90 seconds.,5/20/21,
202,4/22/21 00:00,Oregon City,OR,USA,Triangle,3-5 minutes,"A bright triangular shape hovering in sky observed from Redland Oregon, perhaps hovering over Beavercreek area. It hovered for awhile a",4/23/21,
203,4/15/21 21:30,West Linn,OR,USA,Light,70 minutes,flashing color-changing light in south sky. ((NUFORC Note: Possibly Sirius?? PD)),4/23/21,
204,4/12/21 00:00,Portland,OR,USA,Fireball,10 seconds,Seen a lot more in the past have very much encounters no reason to make things up April 2019 I've seen others I mention seeing fog Bank,4/23/21,
205,4/11/21 20:50,Portland,OR,USA,Sphere,30 seconds,"Orange sphere crosses overhead in Portland, Oregon",4/23/21,
