,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
1911,8/24/02 22:10,Sauble Beach (Canada),ON,Canada,Light,6 seconds,two bright objects spining,8/28/02,
1912,8/22/02 21:00,London (Canada),ON,Canada,Light,45 minutes,Bright Ball of light . No blinking lights just a solid ball of light.,9/6/02,
1913,8/20/02 02:00,Toronto (Canada),ON,Canada,Rectangle,2 or 3 min,"it was dark clear night, I was at work watering golf course as i was putting sprinkler in ground I looked up where I was aiming I saw a",9/24/03,
1914,8/18/02 23:10,Hamilton (Canada),ON,Canada,Light,60 seconds,Star like object following satellite,8/28/02,
1915,8/12/02 22:30,Iroquois Falls (Canada),ON,Canada,Other,About 20 seconds,"I was just standing by the river on the dock at my uncle's cabin. I was alone, everyone else had gone inside. The embers from the fir",8/16/02,
1916,8/11/02 21:55,Kirkfield (Canada),ON,Canada,Light,4 minutes,the orange light was in the sky for 4 minutes just sitting there and then slowly made it's way north west. it was an orange ball and fr,8/16/02,
1917,8/11/02 01:30,Ancaster (Canada),ON,Canada,Chevron,8 minutes,I was walking through a park near my home called spring valley. I was out late in the evening walking my dog (lab/border c)and tryed to,8/16/02,
1918,8/9/02 21:20,Mississauga (Canada),ON,Canada,Triangle,4 seconds,Triangular lights spinning slowly over a park and rising at a low angle.,8/16/02,
1919,8/6/02 23:50,Brampton (Canada),ON,Canada,Light,1- 1 1/2 Minutes,Two lights on different paths vanish in same area of clear night sky.,8/16/02,
1920,8/6/02 23:00,Midland (Canada),ON,Canada,Light,30 seconds,"three lights like a low flying plane Midland, Ontario, Canada",5/15/06,
1921,8/5/02 22:29,Toronto (Canada),ON,Canada,Other,2 secs,red object flying low over Toronto at night,8/16/02,
1922,8/4/02 22:00,Sault Ste. Marie (Canada),ON,Canada,Formation,5 minutes,red blinking light over water,8/16/02,
1923,8/3/02 17:00,Toronto (Canada),ON,Canada,Circle,1 hour,circles aroud Toronto,8/16/02,
1924,8/3/02 02:25,Bloomfield (Canada),ON,Canada,Light,2-3 Mins,Two dull white lights moving in unison and redirecting in tandem together as one large craft 500 Lights On Object0: Yes,8/27/09,
1925,8/2/02 23:00,Midland (Canada),ON,Canada,Light,7 seconds,Zig Zagging Light in the night sky.,10/27/04,
1926,8/2/02 20:30,Burk's Falls (Canada),ON,Canada,Oval,10 seconds,"Oval shape, flying horizontally from East to West",9/13/02,
1927,7/22/02 02:00,Mississauga (Canada),ON,Canada,Triangle,1 hour +,I find it odd to be writing another report of a weird occurrence. It was 2.00am last night a storm had rolled through Mississauga and t,7/26/02,
