,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
66,4/15/20 22:00,Prince George (Canada),BC,Canada,Formation,1 hour,2 main ships in glow followed by 2 sets of formations travelling together in fuzzy white glow,6/25/20,
67,4/14/20 19:30,South Delta (Canada),BC,Canada,Cylinder,3 minutes,"We look east over Boundary Bay, Cda, to Mt. Baker, USA. Early evening, still light out, I stepped out to admire the evening. i o",3/31/21,
68,4/14/20 05:00,Nanaimo (Canada),BC,Canada,Light,10 minutes,A line of what appeared to be stars travelling from NW to SE above Nanaimo. ((Starlink satellites)),5/15/20,
69,4/14/20 02:45,Powell River (Canada),BC,Canada,Light,10 minutes,"fast twinkling light hovering in night sky, colored red. (then poof gone after 10 minutes)",6/25/20,
70,4/12/20 05:00,Surrey (Canada),BC,Canada,Circle,15 minutes,I noticed at first 3 lights flying above me at slow speed. Then i noticed 8 more behind them. ((Starlink satellites?)),6/25/20,
71,4/9/20 11:00,Powell River (Canada),BC,Canada,Disk,3 minutes,Observed two glimmering craft over Powell River that faded and disappeared as a Coast Guard or military aircraft approached.,6/25/20,
72,4/7/20 22:00,New Westminster,BC,Canada,Circle,15 minutes,"Points of Light Travelling Across the sky. ((""Starlink"" satellites??))",4/9/20,
73,4/7/20 21:22,Nelson (Canada),BC,Canada,Light,2 minutes,"2 dim lights travelling in a line across the sky followed by 3 more in a triangle formation ((""Starlink"" satellites??))",4/9/20,
74,3/30/20 23:00,Chemainus (Canada),BC,Canada,Unknown,2 minutes,Small red light searching threw the clouds,6/25/20,
75,3/23/20,Keats or iGambier sland,BC,Canada,Light,2 hours plus,There was a a very bright light brighter than any I have ever seen at nite and it oscillated kind of Star like((NUFORC Note: Venus?PD),5/15/20,
76,3/21/20 22:45,Langley (Canada),BC,Canada,Circle,5 seconds,"Walking the dog looked up in the sky and a pretty fair size white lit up circular object was flying at a high rate of speed downwards,",5/21/20,
77,3/21/20 19:50,Enderby (Canada),BC,Canada,Unknown,5 minutes,"Approx. At 7:50 pm on March 21, 2020, I noticed two yellow lights in the sky overlooking the valley facing north from Saltwell Road, En",5/15/20,
78,3/18/20 21:15,Vancouver (Canada),BC,Canada,Circle,10 minutes,Similar brightness to satellites over 30 circular lights moving slowly in a singular line from W to SE. ((Starlink satellites)),5/15/20,
79,3/18/20 19:50,White Rock (Canada),BC,Canada,Oval,4 minutes,I was out on my deck looking south over Drayton Harbour (Blaine Washington) when i noticed a slow moving orange light moving N.,5/1/20,
80,3/16/20 19:30,Vernon (Canada),BC,Canada,Light,18 minutes,"I looked up in the sky around 730pm and noticed a fast light heading east. I saw another heading the same direction 2 seconds after, my",4/9/20,
81,3/16/20 09:05,Victoria (Canada),BC,Canada,Light,5 minutes,"Flash of light, steady stream of bright lights over Victoria . There were 60-70 crafts. Bright White line .((Starlink satellites))",5/15/20,
82,3/15/20 21:30,Burnaby (Canada),BC,Canada,Formation,20-30,"This evening my husband took our dogs out side in our back yard facing north towards the mountains. ((""Starlink"" satellites??))",4/9/20,
83,3/15/20 21:15,Lake Cowichan (Canada),BC,Canada,Sphere,10-15 minutes,"Belt of satellite-like stars 100-ish, two moved perpendicular to belt. Lasted 10-15 mins. ((Starlink satellites))",5/15/20,
84,3/14/20 22:30,Qualicum Beach (Canada),BC,Canada,Triangle,15 minutes,"Huge Mother Ship like UFO , tringular shape, transparent/see-through, manifesting after a very weird shoothing star across the sky.",4/9/20,
85,3/4/20 22:30,Osoyoos (Canada),BC,Canada,Oval,1 hour,"3 orbs - stationary. All in a row [similar to Orion's belt] -slight deviation. ((""Starlink"" satellites??))((anonymous))",4/9/20,
86,2/20/20 06:15,Campbell River (Canada),BC,Canada,Triangle,8 minutes,"Observed at least 30 triangular (boomerang) like objects traveling In a NE line formation. ((""Starlink"" satellites??))",2/25/20,
87,2/20/20 06:05,Victoria (Canada),BC,Canada,Light,11 minutes,"String of white lights travelling single file uniformly spaced. ((""Starlink"" satellites??))",2/25/20,
88,2/19/20 19:00,Rossland (Canada),BC,Canada,Light,4 minutes,"I noticed what I thought was a sattlelight in the sky to the west of Orion but it disappeared. ((""Starlink"" satellites??))",2/25/20,
89,2/19/20 05:50,Victoria (Canada),BC,Canada,Light,4-5 minutes,"They looked like stars travelling across the sky in formation. travelling west to east. ((""Spacelink"" satellites??))",2/25/20,
90,2/19/20 05:30,Kamloops (Canada),BC,Canada,Diamond,10 minutes,"They are streaming across the sky slowly, in a line fro south to east and maybe over the city at high altitude. ((Satellites))",2/25/20,
91,2/16/20 19:00,Vernon,BC,Canada,Light,20 minutes,"A group of 9 moving stars heading east that were popping into the sky one after another. ((""Starlink"" satellites??))",4/9/20,
92,2/16/20 16:56,Langley (Canada),BC,Canada,,11:33,"I was on the phone with my mom, on my way home from Vancouver. She was on speaker phone and my 7 year old daughter was in the back seat",4/9/20,
93,2/3/20 15:06,Whistler (Canada),BC,Canada,Disk,10 minutes,Tube shaped snow formation with 3 tan saucer shaped objects and bright pink spots on photo.,2/25/20,
94,1/28/20 21:00,Anywhere (Canada),BC,Canada,Unknown,1 second,The sound of silence...,1/31/20,
95,1/25/20 21:00,Queen Charlotte Island,BC,Canada,,5 minutes,"On a Alaska night flight from Seattle to Juneau AK. Midway in the flight my daughter ask me what was outside the window,I look of in th",9/4/20,
96,1/24/20 19:30,Victoria (Canada),BC,Canada,Other,less than 2 hours,Multple sightings of slow-moving colored lights in night sky with one descent of red arced light to ground,6/25/20,
97,1/17/20 17:48,Kamloops (Canada),BC,Canada,Light,5 minutes,"I saw through the windshield of my car,a very bright white light hovering stationary to the North,my right,as I faced West in the empty",4/9/20,
98,1/6/20 00:23,North Vancouver (Canada),BC,Canada,Sphere,5 minutes,Two bright objects in southern sky,6/25/20,
99,1/3/20 06:42,Kamloops (Kamloops),BC,Canada,Other,7 minutes,"((""Starlink"" satellites??))",2/7/20,
100,1/1/20 17:30,Kelowna (Canada),BC,Canada,Unknown,4-5 minutes,"First 15 were on the same course and spaced very even. ((""Spacelink"" satellites??)",2/7/20,
101,12/31/19 22:00,Balfour (Canada),BC,Canada,Other,3 minutes,Sky was heavily clouded no stars or moon could appear to be seen when me and my girlfriend had been unpacking our groceries from car at,2/7/20,
102,12/24/19 15:45,Smithers (Canada),BC,Canada,Fireball,4 minutes,"My husband and I were walking our dog on Christmas eve. We look up and see a glowing reddish yellow ball in the sky, we joke and say it",2/7/20,
103,12/17/19,Chilliwack (Canada),BC,Canada,,15 minutes,((NUFORC Note: Witness elects to provide no information about his sighting. PD)),2/7/20,
104,11/27/19 20:45,Chilliwack (Canada),BC,Canada,Triangle,30 seconds,My wife was out having a smoke and asked if what she had seen was faint white balloons moving in sync. I came out and noticed it was no,12/19/19,
105,11/25/19 05:55,Victoria (Canada),BC,Canada,Light,3-5 minutes,"Multiple (few dozen?) ;satellites in-line formation, gliding through sky in same direction.((NUFORC Note: ""Starlink"" satellites? PD))",12/1/19,
106,11/25/19 03:30,Houston,BC,Canada,Triangle,Till daylight,There was a big bright colored triangle object hovering so wwe went to go look at it closer and thats when we noticed another and anoth,12/1/19,
107,11/6/19 00:00,Vancouver (Canada),BC,Canada,Formation,40 minutes,Shimmering unidentified object sighting,12/1/19,
108,10/29/19 07:00,Surrey (Canada),BC,Canada,Circle,~33 minutes,"Floating unusual lights seen in Surrey, Canada",12/1/19,
109,10/29/19 07:00,Surrey (Canada),BC,Canada,Circle,20 minutes,Suspicious lights seen in Surrey this morning.,12/1/19,
110,10/13/19 22:05,Surrey (Canada),BC,Canada,Chevron,30 seconds,6 lights moving in a perfect Chevron/triangle shape. Object(s) disappeared through a cloud.,12/1/19,
111,9/30/19 20:15,Sechelt (Canada),BC,Canada,Light,30 seconds,A very high altetude fast passing object moved from south to north 2 to 3 times faster than a sattelite speed followed by another objec,10/4/19,
112,9/4/19 22:21,Alex Frasre Bridge (Canada),BC,Canada,Cigar,10 minutes,I was traveling on my birthday from Vancouver to surrey when i saw a strange light in the sky hovering then it made a few fast manouver,12/1/19,
113,8/18/19 16:00,West Vancouver (Canada),BC,Canada,Formation,10 minutes,Two long thin objects and one sphere. ((anonymous report)),8/23/19,
114,8/13/19 20:15,Vancouver (Canada),BC,Canada,Teardrop,00:20,"One airliner sized teardrop object, hovering vertically near city.",8/23/19,
115,8/5/19 01:00,Victoria (Canada),BC,Canada,Light,Ongoing,One unidentified object flashing white and red that appeared to be stationary began moving back and forth above the trees in horizon. W,8/23/19,
