,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
95,1/6/12 21:30,Anola (Canada),MB,Canada,Unknown,1 min 30 seonds,Driving home from dinner at my in-laws my boyfriend noticed a bright green light flashing very quickly on an object that was moving wes,1/12/12,
96,12/15/11 21:00,Great Falls (Canada),MB,Canada,Triangle,10-12 minutes,"First and third object flew eastwards made a turn north east,north of my house second flew east in a more parallel line turning s.e",12/17/11,
97,9/26/11 03:40,Fraserwood (Canada),MB,Canada,Unknown,10min,Shocking,10/10/11,
98,9/24/11 20:50,Petersfield (Canada),MB,Canada,Sphere,20 sec,((HOAX??)) Ball of fire 30 east from north 27 off ground.,10/10/11,
99,9/1/11 23:00,Minnedosa (Canada),MB,Canada,Unknown,20,I was on hwy 16 traveling to Neepawa. To the south of the highway I noticed 2 bright orange yellow lights in the nights sky. I could se,10/10/11,
100,7/2/11 00:10,Minnedosa (Manitoba)(Canada),MB,Canada,Fireball,"a few minutes, maybe 10 m","6 fireballs seen across Manitoba skies just before midnight July 1st or just after midnight July 2,2011 NOT FIREWORKS",8/7/11,
101,3/19/11 23:45,Winnipeg (Canada),MB,Canada,Other,3 - 4 Hours,"Double sighting on night of ""Super Moon""",4/3/11,
102,2/26/11 04:30,Gillam (Canada),MB,Canada,Rectangle,15 min,"Orange rectangle lights over Gillam, Manitoba",3/10/11,
103,11/8/10 23:00,Winnipeg (Canada),MB,Canada,Other,2 minutes,Saw a tall naked figure with abnormally long limbs standing directly beside my bed,11/5/20,
104,11/6/10 19:00,Riverton (Canada),MB,Canada,Circle,5-10 seconds,"I went outside on the evening of November 6,2010 at around 7:00 PM(for a cigarette),I then noticed a very bright light in the East,defi",11/21/10,
105,9/22/10 20:45,Thompson (Canada),MB,Canada,Fireball,5-8 min,"One Fire ball floating, making abrupt changes in direction over Thompson Manitoba",11/21/10,
106,8/6/10 01:00,The Pas (Canada),MB,Canada,Circle,10 seconds,Object flying just above the trees that had two perpendicular faint coloured circular lights 500 Lights On Object0: Yes,8/24/10,
107,7/11/10 23:38,Winnipeg (Canada),MB,Canada,Rectangle,1 hour +,Two square shaped objects with flashing lights in each corner flying incredibly fast and changing direction at unbelievable angles.,7/19/10,
